"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC104881300",1755.3725660115,-4.37688541428938,0.265094058426258,-16.5106884713786,3.07356821353357e-61,6.50332564059813e-59
"LOC100253397",348.630947658978,1.04781199060519,0.334385918968103,3.13354101105297,0.00172710781560201,0.00578855972542258
"LOC100258533",470.553262816804,-0.386243290849922,0.254258020732282,-1.51909973080696,0.128737394491094,0.217476093961974
"LOC100244855",66.0792963769241,-0.0714963681944312,0.46439172902182,-0.153957023190376,0.877643622014269,0.919943127107878
"LOC100263684",4797.01532589938,0.0488438852770799,0.202257029855264,0.241494129089272,0.809172166167854,0.87132323151958
"LOC100249988",638.050792820088,0.454720210914926,0.252604327931852,1.80012834553492,0.0718403747660513,0.136083173084287
"LOC109121452",37.5319096794678,0.435880170078841,0.637948720717388,0.68325267521296,0.494447192721025,0.616323539239333
"LOC100255136",216.214524123066,1.16040238741757,0.302604394596197,3.83471756570501,0.000125708658607208,0.000576705983964981
"LOC100265442",421.910779554615,-0.232711763061066,0.250472573444045,-0.92909079769188,0.352842033086027,0.479895688397672
"LOC100243138",95.2105622699427,0.911837209233023,0.401050626918152,2.27362120398609,0.0229887714499313,0.0530979173256932
