"","Row.names","A1_A","A1_B","F1_A","F1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"636","LOC100244029",114.198486291298,63.579643619448,19.8725244330728,18.8790938049756,54.1324370371985,-2.19775236781592,0.64563426166975,-3.40402066354418,0.000664017299914851,0.00274391372331289
"637","LOC100244033",185.696669012806,154.975381322404,4.96813110826821,17.8854572889242,90.8814096831007,-3.8978908862912,0.628712166759928,-6.19980190041336,5.65342739728558e-10,7.97505929339389e-09
"638","LOC100244040",130.086971340522,242.397391299145,638.901660523292,263.313676753607,318.674924979141,1.27629674094821,0.482521822305198,2.64505496321563,0.00816776488024753,0.0238777442713354
"639","LOC100244044",380.3306108658,305.977034918593,96.3817435004033,92.4081959927752,218.774396319393,-1.86207429968665,0.362027583209391,-5.14345974187733,2.69724474513119e-07,2.40824568544425e-06
"640","LOC100244055",448.849702640579,730.172469692098,88.4327337271741,38.7518241260025,326.551682546463,-3.21259217824899,0.451425967239908,-7.11654271439302,1.10667890234804e-12,2.24868210097304e-11
"641","LOC100244059",2373.34245422784,2787.56999994017,4623.3428093544,5772.03452174227,3889.07244631617,1.01024464914539,0.250426798944914,4.03409161240612,5.48139310077152e-05,0.000302257959471272
"642","LOC100244063",320.74879193121,310.944194576363,31.7960390929165,52.6627353507214,179.037940237803,-2.90290381131301,0.421967473437977,-6.87944923257147,6.00844052702157e-12,1.1170590539886e-10
"643","LOC100244072",67.5260614592021,49.6715965776937,542.519917022889,457.072797383619,279.197593110851,3.0923860408336,0.362772739362169,8.52430655696639,1.53727989659654e-17,4.96371146066388e-16
"644","LOC100244079",505.452430628439,471.88016748809,64.5857044074867,71.5418291556969,278.365032919928,-2.84389042150843,0.3409303468249,-8.34155846786217,7.3317760960838e-17,2.22117481850635e-15
"645","LOC100244080",264.146063943349,242.397391299145,64.5857044074867,29.8090954815404,150.23456378288,-2.42390535295692,0.477576329098664,-5.07543026165387,3.86620139499714e-07,3.35805299057696e-06
