"","A1_A","A1_B","AF_A","AF_B"
"LOC100259322",123.50067076996,132.484657932758,163.597880008772,124.460372943555
"LOC100853084",660.678385094584,386.413585637211,336.228771797168,302.117518193631
"LOC100254211",2396.71626933248,1997.30658550143,1573.75138560585,2005.41794468729
"LOC100244013",208.846662765461,229.840808080315,160.58687608223,232.861342926652
"LOC100243945",2465.99713342295,2685.82533809137,3019.03327034592,2964.9672715747
"LOC100261141",1841.46528611469,1750.40335935402,2766.10894051641,1525.64328124358
"LOC100256055",93.3785559480187,102.374508402586,99.3631295758796,86.3192909124659
"LOC100249104",46.187242726977,93.341463543534,93.341121722796,163.605167659674
"LOC100266271",10724.4769471052,4967.17100082742,3707.54950154848,4386.2244335753
"LOC100261061",6156.96026960485,10652.970903775,11016.259699241,11852.8430975036
"LOC100250913",780.162773888285,1118.0902192204,1418.18284940119,1251.62971823076
"LOC100245765",35.1424672922651,52.1909258522986,73.2677622125173,76.2821640621791
"LOC100262937",1228.98228473521,1509.52216311264,1455.31856449521,1482.48363578735
"LOC109122923",318.290346618515,140.514031140804,155.56853620466,172.638581824932
"LOC100257811",242.985059563662,366.340152617096,357.305799282961,297.098954768487
"LOC100252667",45.1831722329123,63.2313140133618,71.2604262614894,51.1893469364623
"LOC100247567",9.03663444658246,7.0257015570402,17.0623555837369,20.0742537005735
"LOC100264718",1110.50196643558,1198.38395130086,1352.94443099279,1233.56288990024
"LOC109122935",1851.50599105534,1426.21741607916,1706.23555837369,1337.94900914322
"LOC100245694",1238.0189191818,1398.114609851,1645.01181186734,1786.60857935104
"LOC100259545",2186.86553607295,2182.98584093749,2532.25430222166,2079.69268337941
"LOC100249028",166.675702014743,194.712300295114,208.762938906899,205.761100430878
"LOC100262861",10105.9695227614,6796.86442061089,6859.06694466224,7807.88097683805
"MIR398A",8.03256395251774,29.1064778791665,27.0990353388763,35.1299439760036
"LOC100252601",708.87376880969,370.354839221119,411.503869960714,380.407107625867
"LOC100247494",2305.34585437259,2120.75819857513,2467.01588381325,2038.54046329323
"LOC100266199",593.405661992248,503.843168804883,727.659282247603,471.744961963476
"LOC100260996",48.1953837151064,29.1064778791665,28.1027033143902,56.2079103616057
"LOC100255915",46.187242726977,73.2680305234192,58.2127425798083,91.3378543376092
"LOC104879181",810.284888710227,861.150276562927,990.620291832255,810.999849503168
"LOC100267935",126.512882252154,237.870181288361,243.891318049886,191.709122840477
"LOC100262788",208.846662765461,256.93994265747,187.685911421106,236.876193666767
"LOC100242357",5451.09871227735,3619.23997352671,3075.2386769747,3251.02538680787
"LOC100257664",4.01628197625887,11.0403881610632,10.0366797551394,15.0556902754301
"LOC100244008",26.1058328456827,26.0954629261493,103.377801477935,60.2227611017204
"LOC109123387",0,12.0440598120689,24.0880314123345,11.0408395353154
"LOC109123391",37.1506082803945,26.0954629261493,25.0916993878484,17.0631156454874
"LOC100261136",90.3663444658246,35.128507785201,72.2640942370034,39.1447947161182
"LOC100256051",143.582080651255,209.7673750602,226.828962466149,193.716548210534
"LOC109123055",635.576622742966,690.526095891951,995.638631709824,785.907032377451
"LOC100252664",729.95924918505,1045.82586034798,1293.72802043746,1282.74481146664
"LOC100247562",1157.69327965662,1211.43168276393,1349.93342706624,1104.08395353154
"LOC100853109",278.127526855927,310.134540160774,319.166416213432,311.150932358889
"LOC100264713",587.38123902786,434.589824885487,535.958698924442,519.923170844853
"LOC100264641",2804.36888992276,1392.09257994496,1018.72299514664,1318.87846812768
"LOC100259539",121.492529781831,220.807763221263,178.652899641481,208.772238485964
"LOC100259464",1938.86012403897,2099.68109390401,2724.95855352034,1806.68283305161
"LOC104877428",76.3093575489185,167.613165717959,105.385137428963,146.542052014186
"LOC100249022",72.2930755726596,148.54340434885,166.608883935313,150.556902754301
"LOC100254353",864.504695389722,1027.75977062988,1724.30158193294,1157.28072583806
"LOC100243868",763.093575489185,614.247050415514,695.541907031158,564.086528986114
"LOC100249255",2009.1450586235,1530.59926778376,1183.32454313093,1738.43037046966
"LOC100266192",613.487071873542,627.294781878589,655.3951880106,618.287013977663
"LOC100260989",274.111244879668,317.160241717815,171.627223812883,348.28830170495
"LOC100244086",1259.10439955716,1103.03514445531,1063.88805404477,1036.83520363462
"LOC100266425",1994.08400121253,2764.11172686981,2969.85353954574,3057.30883859734
"LOC100261218",503.039317526423,396.450302147268,440.610241250618,455.685559003018
"LOC100256132",1001.05828258252,516.890900267957,440.610241250618,528.956585010111
"LOC100250979",20.0814098812943,19.0697613691091,25.0916993878484,29.1076678658315
"LOC109121469",3773.29691669521,3651.35746635889,2376.685766017,3074.37195424283
"LOC100247417",2006.13284714131,1917.01285342097,3323.14466692664,1794.63828083127
"LOC100242282",72.2930755726596,114.418568214655,130.476836816812,135.501212478871
"LOC100264569",21.0854803753591,18.0660897181034,26.0953673633623,24.0891044406882
"LOC100259396",55.2238771735595,57.2092841073273,24.0880314123345,28.1039551808028
"LOC100245839",3613.64970813892,3476.71859908389,5152.83138628855,2985.04152527527
"LOC100254274",26.1058328456827,16.0587464160919,9.03301177962542,11.0408395353154
"LOC100855161",372.51015329801,765.801469717382,511.870667512107,618.287013977663
"LOC100266338",3528.30371614342,3136.47390939295,4222.43117298713,3358.42264410594
"LOC100855130",134.545446204672,136.499344536781,161.590544057744,145.538339329158
"LOC100261132",414.681114048728,196.719643597126,211.77394283344,204.757387745849
"LOC100855064",111.451824841184,96.3524784965513,94.34478969831,78.2895894322365
"LOC100268160",3485.12868489863,3203.71991001033,1778.49965261069,1804.67540768155
"LOC100256047",2377.63892994525,1439.26514754223,1346.9224231397,1321.88960618276
"LOC100250903",464.884638751964,363.329137664079,366.338811062587,352.303152445064
"LOC100854962",497.014894562035,282.031733932614,245.898654000914,247.917033202082
"LOC100245755",2418.8058202019,2305.43378236019,2278.32630441663,2092.74094828478
"LOC100262925",1415.73939663125,1271.65198182428,1421.19385332773,1352.00098673362
"LOC104879122",189.769323378232,154.565434254884,118.432821110644,208.772238485964
"LOC100247555",771.126139441703,1255.59323540818,1555.6853620466,1465.42052014186
"LOC100242423",5322.57768903707,8439.87491330729,11041.3513986288,8137.09873752745
"LOC100264706",1868.57518945444,2700.88041285645,3382.36107748196,2782.29156289948
"LOC100257583",1012.10305801724,1235.51980238807,1304.76836816812,1210.47749814458
"LOC100252459",1868.57518945444,1752.41070265603,1794.55834021892,1584.86232966027
"LOC100247342",7365.86114445877,6179.60635524236,6747.65979938019,6717.84900089691
"LOC104879102",20.0814098812943,21.0771046711206,20.0733595102787,29.1076678658315
"LOC100260982",79.3215690311127,149.547075999856,157.575872155688,153.568040809387
"LOC100255903",1784.233267953,1941.10097304511,2014.36162685647,1757.50091148521
"LOC100250738",1372.56436538647,1463.35326716637,1676.12551910827,1380.10494191443
"LOC100242206",550.230630747465,388.420928939222,400.46352223006,409.514775491699
"LOC100245605",1039.21296135698,457.674272858619,553.021054508179,475.759812703591
"LOC100264488",1245.04741264025,2068.56727272284,1813.62803175368,2170.02682503199
"LOC100267922",1198.86016991327,1526.58458117973,1716.27223812883,1392.14949413477
"LOC100262776",308.249641677868,295.079465395688,264.968345535679,247.917033202082
"LOC100259316",5184.01596085614,3456.64516606378,3930.36379211257,3427.67881937292
"LOC104879053",1017.12341048756,640.342513341664,530.940359046872,636.353842308179
"LOC100257653",630.556270272642,656.401259757756,588.149433651166,622.301864717777
"LOC100254202",2256.14640016342,2263.27957301795,2592.4743807525,2207.16419437805
"LOC100249093",1156.68920916255,1472.38631202542,1276.66566485373,1825.75337406716
"LOC100252517",626.539988296384,407.490690308331,306.11873253175,411.522200861756
"LOC100243937",2393.70405785029,1443.27983414626,1746.38227739425,1591.88831845548
"LOC100249170",419.701466519052,340.244689690947,362.324139160531,317.173208469061
"LOC104879035",714.898191774079,361.321794362067,409.496534009686,382.414532995924
"LOC100244000",64.2605116201419,171.627852321982,94.34478969831,84.3118655424085
"LOC100261052",79191.0398668843,42363.9767173014,35829.943057872,37633.2034124651
"LOC100255965",2315.38655931324,2076.59664593088,2763.09793658987,1785.60486666601
"LOC100250897",232.944354623014,188.69027038908,134.491508718867,176.653432565046
"MIR167A",3.01221148219415,10.0367165100574,22.0806954613066,17.0631156454874
"LOC100250825",2359.56566105209,3024.0626844803,3778.80992780997,2988.05266333036
"LOC100245750",92.374485453954,53.1945975033044,31.113707240932,38.1410820310896
"LOC100245685",465.888709246029,516.890900267957,382.39749867081,571.112517781315
"LOC100268002",1411.72311465499,984.601889636633,1272.65099295167,1009.73496113885
"LOC100854972",80.3256395251774,74.2717021744249,67.2457543594337,76.2821640621791
"LOC100854077",94.3826264420834,76.2790454764364,33.1210431919599,74.2747386921218
"LOC100268073",420.705537013117,510.868870361923,609.226461136959,563.082816301086
"LOC104879015",563.283547170306,920.366903972266,927.389209374877,983.6384313281
"LOC100262851",9106.91938116699,6270.94047548388,5622.54799882907,6670.67450470056
"LOC100257798",344.396179464198,449.644899650573,1256.59230534345,344.273450964835
"LOC104879009",410.664832072469,315.152898415803,549.006382606123,292.080391343344
"LOC100252595",2538.29020899561,1313.80619116652,1122.10079662458,1368.06038969408
"LOC100247487",369.497941815816,396.450302147268,371.357150940156,537.989999175369
"LOC100242416",470.909061716352,346.266719596981,390.426842474921,315.165783099003
"LOC100242352",7926.13248014688,7681.09914514695,9437.48997375754,8049.77573392996
"LOC100254406",185.753041401973,338.237346388935,385.408502597351,316.169495784032
"LOC100249303",636.580693237031,519.901915220975,606.215457210417,467.730111223362
"LOC104878994",148.602433121578,165.605822415948,142.520852522979,121.449234888469
"LOC104878992",1741.05823670822,1139.16732389152,945.455232934127,1094.04682668125
"LOC100259458",11510.6641439579,5192.99712230371,4313.7649587589,5167.11290252761
"LOC100266180",872.537259342239,814.981380616663,766.802333292647,897.319140415634
"LOC100853809",394.599704167434,317.160241717815,266.975681486707,300.110092823573
"LOC100255898",1250.06776511057,1793.56124034726,1917.00583323162,1736.4229450996
"LOC100250730",193.78560535449,271.995017422556,333.217767870627,311.150932358889
"LOC100254346",789.199408334868,633.316811784623,685.505227276018,709.624868315272
"LOC100245596",1100.46126149493,1396.10726654899,1487.43593971165,1378.09751654437
"LOC100267914",26.1058328456827,55.2019408053158,31.113707240932,42.1559327712043
"LOC100262769",21731.0977030427,29850.1985725618,25773.1899432224,23549.1070161427
"LOC100257645",1218.94157979457,1163.25544351566,1252.57763344139,1343.97128525339
"GS",29209.4147428367,23350.4209606486,24793.6099991208,26482.9591944815
"LOC100252512",2397.72033982655,2540.29294869553,2706.89252996108,2148.94885864639
"LOC100247403",335.359545017616,433.586153234481,441.613909226132,437.618730672501
"LOC100244078",10.0407049406472,16.0587464160919,11.0403477306533,10.0371268502867
"LOC100254261",906.67565614044,1158.23708526063,1320.82705577634,1088.02455057108
"LOC100249161",6083.66312353812,6805.89746546994,6980.51076969942,6335.43446790098
"LOC100256033",330.339192547292,303.108838603734,364.331475111559,340.25860022472
"LOC104878977",1345.45446204672,911.333859113214,590.156769602194,863.192909124659
"LOC100266416",868.52097736598,2154.88303470933,1291.72068448644,2379.80277620298
"LOC100261208",2397.72033982655,2933.73223588979,2386.72244577214,2014.45135885255
"LOC100268066",2375.63078895712,2263.27957301795,2152.86780747739,2176.04910114216
"LOC104878974",30.1221148219415,5.01835825502871,13.0476836816812,10.0371268502867
"LOC104878973",69.2808640904655,35.128507785201,191.700583323162,138.512350533957
"LOC100260974",560.271335688112,558.041437959193,466.70560861398,601.223898332175
"LOC100267908",17.0691983991002,12.0440598120689,11.0403477306533,11.0408395353154
"LOC100247397",872.537259342239,1271.65198182428,1206.40890656775,1413.22746052037
"LOC104879359",17.0691983991002,16.0587464160919,18.0660235592508,12.0445522203441
"LOC100264548",208.846662765461,169.62050901997,190.696915347648,181.67199599019
"LOC100256123",287.164161302509,1067.90663667011,1155.22183981654,1030.81292752445
"LOC100259373",1036.20074987479,1804.60162850833,2062.53768968114,1780.58630324087
"LOC100254256",8.03256395251774,20.0734330201149,27.0990353388763,20.0742537005735
"LOC100250970",278.127526855927,159.583792509913,177.649231665967,160.594029604588
"LOC100245828",77.3134280429832,69.2533439193962,72.2640942370034,87.3230035974945
"LOC100249158",334.355474523551,295.079465395688,626.288816720696,363.34399198038
"LOC104879344",5.02035247032359,6.02202990603446,51.1870667512107,35.1299439760036
"LOC100247541",511.071881478941,313.145555113792,344.25811560128,351.299439760036
"LOC104878924",157.639067568161,136.499344536781,146.535524425035,153.568040809387
"LOC109122425",126.512882252154,66.242328966379,95.3484576738239,95.3527050777239
"LOC100263000",168.683843002873,179.657225530028,149.546528351576,165.612593029731
"LOC100257577",3666.86544432435,2763.10805521881,2295.38866000037,2079.69268337941
"LOC100255890",448.819510846929,506.8541837579,478.749624320147,597.20904759206
"LOC100247335",5459.13127622987,6343.20483435629,5744.99549184177,6559.26239666238
"LOC100250719",847.435496990621,517.894571918963,340.243443699224,441.633581412616
"LOC100267904",615.495212861672,614.247050415514,692.530903104616,698.584028779956
"LOC100262757",363.473518851428,286.046420536637,195.715255225217,222.824216076365
"LOC100247391",323.310699088839,392.435615543245,314.148076335862,358.325428555236
"LOC100242259",2495.11517775082,3063.20587886953,3091.29736458292,2871.62199186703
"LOC100242198",6395.92904719225,4858.7744625188,5455.93911489375,4721.46447037488
"LOC100264541",18.0732688931649,21.0771046711206,10.0366797551394,22.0816790706308
"LOC100264480",535.169573336494,500.832153851866,302.104060629695,357.321715870208
"LOC100259365",1360.51551945769,1430.23210268318,1367.99945062549,1355.01212478871
"LOC100259307",427.73403047157,477.747705878733,437.599237324076,436.615017987473
"LOC100254250",1138.61594026939,1269.64463852226,1359.97010682138,1284.7522368367
"LOC100249149",258.046116974632,320.171256670832,305.115064556236,300.110092823573
"LOC100852498",24.0976918575532,13.0477314630747,8.02934380411149,9.03341416525806
"LOC104878841",80.3256395251774,39.143194389224,25.0916993878484,46.170783511319
"LOC100254193",1773.18849251829,1877.86965903174,2047.48267004843,1704.30413917869
"LOC100261106",46.187242726977,86.3157619864939,85.3117779186845,80.2970148022938
"LOC100256020",3991.18021390725,4533.58484759294,3872.15104953276,5216.29482409401
"LOC100250878",415.685184542793,304.11251025474,286.045373021472,401.485074011469
"LOC100249082",699.837134363108,576.107527677296,795.908704582551,658.43552137881
"LAR1",7214.24649985499,6992.58039255701,6174.56538536173,8686.12957623814
"LOC100245730",1509.11795257927,1264.62628026724,1330.86373553148,1170.32899074343
"LOC100266255",3015.22369367635,2663.74456176924,2356.61240650672,2452.07008952505
"LOC100261046",110.447754347119,55.2019408053158,28.1027033143902,52.193059621491
"LOC100255959",1254.08404708683,917.355889019249,1272.65099295167,873.230035974946
"LOC100245676",7084.72140612065,6867.12143618129,5740.98081993971,6019.26497211695
"LOC100267996",747.02844758415,894.271441046117,961.51392054235,1160.29186389315
"LOC100262843",11345.9965829313,13571.6480648997,8684.73899212209,9192.00076949259
"LOC100262904",739.999954125697,779.852872831462,752.750981635452,737.728823496075
"LOC100257779",98.3989084183423,115.42223986566,91.3337857717681,98.36384313281
"LOC100252639",63.2564411260772,58.2129557583331,49.1797308001829,69.2561752669784
"LOC100257723",1780.21698597674,2600.51324775588,2176.95583888973,2664.85717875113
"LOC100247534",477.937555174805,500.832153851866,626.288816720696,435.611305302444
"LOC100252587",1161.70956163288,802.937320804594,1119.08979269804,806.984998763053
"LOC100259509",2408.76511526126,3218.77498477542,4724.2651607441,4073.06607584636
"LOC100247480",60.244229643883,60.2202990603446,67.2457543594337,52.193059621491
"LOC100242343",716.906332762208,364.332809315085,407.489198058658,373.381118830666
"LOC100264625",8770.55576565531,7211.38081247626,7659.99398912236,6404.69064316796
"LOC100259452",2620.62398950891,3270.96591062771,2794.2116438308,3261.06251365816
"LOC100254337",710.88190979782,746.731708348272,737.695962002743,769.847629416992
"LOC100249239",789.199408334868,966.53579991853,946.458900909641,1326.90816960791
"LOC100261259",29.1180443278768,33.1211644831895,10.0366797551394,20.0742537005735
"LOC100244069",2597.53036814542,2542.30029199755,2838.37303475341,2335.63941806172
"LOC100250710",1714.95240386254,2266.29058797097,2606.52573240969,2476.15919396574
"LOC100245583",102.415190394601,112.411224912643,101.370465526908,111.412108038183
"LOC109122160",59.2401591498183,39.143194389224,16.058687608223,43.1596454562329
"LOC100262750",468.900920728223,353.292421154021,268.983017437735,340.25860022472
"LOC100257629",121.492529781831,121.444269771695,75.2750981635452,151.56061543933
"LOC100252495",1902.71358625264,2278.33464778304,2300.40699987794,2377.79535083293
"LOC104878794",712.890050785949,715.617887167094,840.070095505164,620.29443934772
"LOC100247382",1057.28623025015,1697.20876185071,2053.50467790151,1666.1630571476
"LOC100266408",835.386651061845,466.70731771767,379.386494744268,525.945446955025
"LOC100242253",3292.34715003821,4997.28115035759,4785.48890725045,5578.63510338936
"LOC100261197",3008.19520021789,2318.48151382327,2000.31027519927,2240.286712984
"LOC100256114",312.265923654127,766.805141368387,384.404834621837,565.090241671143
"LOC100250961",4281.35658669195,5154.85759956549,3591.12401638886,4073.06607584636
"LOC100245820",6280.46094037481,6183.62104184638,7297.66984996183,6727.8861277472
"LOC100268142",30583.9872492113,14392.6514754223,11169.8208994946,12227.2279290193
"LOC100249140",132.537305216543,246.903226147413,198.726259151759,200.742537005735
"LOC100243974",7018.45275351237,4078.92158968734,3646.32575504213,3829.16389338439
"LOC100262991",2828.46658178031,2786.19250319194,2342.56105484953,2891.69624556761
"LOC100256010",5617.77441429209,4949.10491110932,4801.54759485867,4793.73178369694
"LOC100257863",12.0488459287766,19.0697613691091,11.0403477306533,6.02227611017204
"LOC100252441",490.990471597647,490.795437341808,838.062759554136,649.402107213551
"LOC100247323",872.537259342239,822.007082173703,1353.9480989683,1596.90688188062
"LOC100242187",4065.48143046804,3024.0626844803,3060.18365734199,2969.98583499984
"LOC100264474",533.161432348365,325.189614925861,661.417195863684,371.373693460609
"LOC100254184",18.0732688931649,17.0624180670976,66.2420863839198,11.0408395353154
"LOC100249076",559.267265194048,346.266719596981,301.100392654181,294.087816713401
"LOC100243921",4818.53430101658,2393.7568876487,1881.87745408863,2153.96742207153
"LOC104878581",140.56986916906,87.3194336374996,82.3007739921427,90.3341416525806
"LOC100266248",5620.78662577429,5894.56360635673,5554.29857649412,5125.96068244143
"LOC100268043",3029.28068059325,2337.55127519237,1943.10120059498,2267.38695547977
"LOC100852814",672.727231023361,740.709678442238,715.615266541436,725.684271275731
"LOC100261039",1144.64036323378,885.238396187065,1045.82203048552,1031.81664020948
"LOC100255956",806.268606733968,725.654603677152,615.248468990043,776.873618212193
"LOC100257772",376.526435274269,422.545765073418,384.404834621837,401.485074011469
"LOC100247527",45.1831722329123,207.760031758189,157.575872155688,95.3527050777239
"LOC104878345",28.1139738338121,18.0660897181034,14.0513516571951,10.0371268502867
"LOC100244058",343.392108970133,363.329137664079,237.869310196803,292.080391343344
"LOC100266396",18.0732688931649,32.1174928321838,10.0366797551394,29.1076678658315
"LOC100249069",2412.78139723752,1253.58589210617,1331.86740350699,1100.06910279143
"LOC100257853",2367.5982250046,2030.42774998462,3520.86725810289,1885.97613516888
"LOC100268132",466.892779740094,456.670601207613,497.819315854912,477.767238073648
"LOC100252432",1067.32693519079,914.344874066231,1695.19521064304,785.907032377451
"LOC100250950",199.810028318879,195.71597194612,169.619887861855,208.772238485964
"LOC100259502",118.480318299637,123.451613073706,100.366797551394,189.701697470419
"LOC100245668",514.084092961135,655.39758810675,817.989400043858,559.067965560971
"LOC100254383",30.1221148219415,50.1835825502871,42.1540549715853,63.2338991568064
"LOC104877974",47.1913132210417,67.2460006173848,29.1063712899041,38.1410820310896
"LOC100244117",522.116656913653,499.82848220086,568.076074140888,632.338991568064
"LOC100266460",26.1058328456827,41.1505376912354,22.0806954613066,45.1670708262903
"LOC104877915",16.0651279050355,14.0514031140804,19.0696915347648,8.02970148022938
"LOC100245810",1051.26180728576,581.125885932325,475.738620393606,433.603879932387
"LOC100252578",2692.91706508157,2796.229219702,3061.1873253175,2596.60471616918
"LOC100261252",117.476247805572,197.723315248131,198.726259151759,255.946734682312
"LOC100852497",204.830380789202,187.686598738074,179.656567616994,177.657145250075
"LOC100255880",1438.83301799474,1624.9444029783,1832.69772328845,1739.43408315469
"LOC100247470",537.177714324624,606.217677207468,626.288816720696,567.0976670412
"LOC100245576",555.250983217789,904.308157556174,958.502916615809,1082.00227446091
"LOC100267893",2346.51274462924,2787.19617484295,2134.80178391814,2882.66283140235
"LOC100262743",20.0814098812943,16.0587464160919,23.0843634368205,16.0594029604588
"LOC100257622",976.96059072497,845.091530146835,714.611598565922,1002.70897234364
"LOC100247375",33.1343263041357,25.0917912751436,54.1980706777525,35.1299439760036
"LOC100242244",797.231972287386,1184.33254818678,1366.99578264998,1275.71882267144
"LOC100264527",850.447708472816,917.355889019249,933.41121722796,999.697834288558
"LOC100256104",119.484388793701,95.3488068455455,81.2971060166288,117.434384148355
"LOC100266298",718.914473750338,1189.3509064418,1355.95543491933,993.675558178386
"LOC100259351",5.02035247032359,15.0550747650861,12.0440157061672,12.0445522203441
"LOC100261088",5.02035247032359,16.0587464160919,9.03301177962542,15.0556902754301
"LOC100256001",1931.83163058052,2446.951485152,2812.27766739005,2324.59857852641
"LOC100249231",9181.22059772778,6187.6357284504,7883.81194766196,4912.16988053033
"LOC100243915",8937.23146767005,2645.67847205114,2728.97322542239,3723.77406145638
"LOC100264619",698.833063869043,628.298453529595,731.673954149659,574.123655836401
"LOC100262836",2753.16129472545,4041.78573860013,2987.91956310499,2859.57743964669
"LOC100252628",642.605116201419,769.816156321404,773.828009121244,1041.85376705976
"LOC100247521",988.005366159682,1168.27380177068,1528.58632670772,1169.3252780584
"LOC100257715",1138.61594026939,1080.95436813318,1035.78535073038,991.668132808329
"LOC100250808",7891.99408334868,8163.86520928071,11121.6448366699,11449.3505981221
"LOC100254175",528.141079878041,471.725675972699,441.613909226132,566.093954356172
"LOC100242178",3135.71215296411,2847.41647390329,3441.57748803729,3097.45734599848
"LOC100259291",1355.49516698737,1018.72672577083,1389.07647811129,1477.46507236221
"LOC104882362",7.02849345845302,19.0697613691091,29.1063712899041,32.1188059209175
"LOC100266454",1055.27808926202,1729.32625468289,1667.09250732865,1747.46378463492
"LOC104882333",63.2564411260772,65.2386573153733,50.1833987756968,80.2970148022938
"LOC100264466",1055.27808926202,866.168634817956,857.132451088901,952.523338092211
"LOC100256160",453.839863317252,581.125885932325,490.793640026315,667.468935544068
"LOC100242335",14.056986916906,13.0477314630747,36.1320471185017,38.1410820310896
"LOC109122376",5579.61973551763,3566.0453760234,2707.8961979366,3013.14548045608
"LOC100257616",972.944308748711,1505.50747650861,1943.10120059498,1290.77451294687
"LOC100262985",5556.52611415415,4162.22633672081,9964.41566090235,3280.1330546737
"LOC100252483",1469.95920331075,1262.61893696522,1644.00814389183,1036.83520363462
"LOC100254326",753.052870548538,638.335170039652,777.8426810233,591.186771481888
"LOC104882088",56.2279476676242,76.2790454764364,69.2530903104616,58.215335731663
"LOC100267988",31059.916663398,23106.5287494542,32282.9804324057,20556.0357893872
"LOC100264518",1155.68513866849,1482.42302853548,1322.83439172737,1095.05053936628
"LOC100261188",1231.99449621741,1395.10359489798,1993.28459937068,1309.84505396242
"LOC100259342",1.00407049406472,43.1578809932469,52.1907347267247,32.1188059209175
"LOC100254230",155.630926580031,219.804091570258,188.68957939662,212.787089226079
"LOC100249124",187.761182390102,185.679255436062,186.682243445592,225.835354131451
"LOC100259443",1822.38794672746,1386.07055003893,1760.43362905144,1353.00469941865
"LOC100243961",2159.75563273321,1521.56622292471,1493.45794756474,1526.64699392861
"LOC100266292",5.02035247032359,25.0917912751436,5.01833987756968,17.0631156454874
"LOC100255994",674.73537201149,598.188303999422,483.767964197717,529.960297695139
"LOC100250856",10.0407049406472,13.0477314630747,22.0806954613066,18.0668283305161
"LOC100266239",699.837134363108,580.122214281319,482.764296222203,705.610017575157
"LOC100261031",8577.77423079488,7928.00237129436,7424.13201487658,9075.57009802926
"LOC100255949",555.250983217789,633.316811784623,630.303488622752,674.494924339268
"LOC100250797",5049.47051465146,5578.40703628992,6793.82852625383,5500.34551395713
"LOC100245656",1737.04195473196,2622.59402407801,3388.38308533505,2937.86702907893
"LOC100257758",500.027106044229,511.872542012929,500.830319781454,535.982573805311
"LOC100262828",22478.1261506268,12512.7744730886,9826.91314825694,11385.1129862802
"LOC100252620",106.43147237086,136.499344536781,119.436489086158,119.441809518412
"LOC100259487",274.111244879668,380.391555731176,363.327807136045,377.395969570781
"LOC100257705",1355.49516698737,1170.2811450727,1060.87705011823,1091.03568862617
"LOC100252568",996.0379301122,710.599528912066,818.993068019372,596.205334907032
"LOC100254373",834.38258056778,1394.09992324698,1140.16682018383,1560.77322521959
"LOC100247460",11345.9965829313,10150.1314066211,9484.66236860669,11045.8580987405
"LOC100249273",596.417873474442,515.887228616952,541.980706777525,535.982573805311
"MIR319B",3442.95772414792,2307.4411256622,2434.89850859681,1890.99469859402
"LOC100242324",37979.970508492,11880.461332955,10497.3633559003,13240.9777408983
"LOC104881294",667.706878553037,514.883556965946,343.254447625766,600.220185647146
"LOC100264613",2838.50728672096,3325.16417978202,4690.14044957662,3587.26913629248
"LOC100259436",659.674314600519,838.065828589795,670.450207643309,947.504774667067
"LOC100245565",428.738100965634,433.586153234481,438.60290529959,446.652144837759
"LOC100267882",64.2605116201419,66.242328966379,74.2714301880312,51.1893469364623
"LOC100254317",1192.83574694888,804.944664106606,669.446539667795,617.283301292634
"LOC100249220",10901.1933540606,11427.8054183514,8542.21813959911,10438.6119242982
"LOC100244049",261.058328456827,312.141883462786,469.716612540522,333.232611429519
"LOC100854142",183.744900413843,196.719643597126,181.663903568022,240.891044406882
"LOC100266384",64.2605116201419,122.447941422701,117.42915313513,111.412108038183
"LOC100854116",216.879226717979,208.763703409194,192.704251298676,222.824216076365
"MYBC2-L1",622.523706320125,651.382901502727,473.731284442578,638.361267678236
"LOC100264511",422.713678001246,692.533439193962,511.870667512107,741.743674236189
"LOC100256093",1.00407049406472,15.0550747650861,9.03301177962542,17.0631156454874
"LOC100259334",2631.66876494362,3482.74062898993,3891.22074106753,3856.26413588016
"LOC100250945",2296.30921992601,1593.83058179712,2204.0548742286,1634.04425122668
"LOC104881043",372.51015329801,390.428272241234,583.131093773597,381.410820310896
"LOC100245798",1193.83981744295,1250.57487715316,1470.37358412792,1317.87475544265
"LOC100261077",602.44229643883,1004.67532265675,1868.82977040695,971.593879107755
"LOC100255988",1839.45714512656,1090.99108464324,1494.46161554025,1087.02083788605
"LOC104880977",165.671631520678,165.605822415948,141.517184547465,132.490074423785
"LOC100245710",1270.14917499187,1485.4340434885,1590.81374118959,1701.2930011236
"LOC100268124",2122.60502445281,1852.7778677566,1761.43729702696,2276.42036964503
"LOC100257750",364.477589345492,344.25937629497,299.093056703153,385.42567105101
"LOC100252614",1092.42869754241,1006.68266595876,1045.82203048552,1178.35869222366
"LOC100262974",2131.64165889939,1420.19538617313,1390.0801460868,1310.84876664745
"LOC100247506",102.415190394601,181.664568832039,162.594212033258,158.58660423453
"LOC100257846",816.309311674615,985.605561287639,599.18978138182,941.482498556895
"LOC100252699",943.826264420834,907.319172509191,861.147122990957,1216.49977425475
"LOC100247306",5498.29002549839,3285.0173137418,3658.3697707483,2990.06008870042
"LOC100261233",879.565752800692,843.084186844824,941.440561032072,766.836491361906
"LOC100242169",2298.31736091414,2532.26357548749,2758.0795967123,2512.29285062677
"LOC100256148",2970.04052144343,2485.09100789022,1879.8701181376,2457.08865295019
"LOC100264459",3368.65650758713,1524.57723787772,1361.97744277241,1320.88589349773
"LOC100259280",1058.29030074421,1232.50878743505,1229.49327000457,1262.67055776607
"LOC100254163",1064.3147237086,923.377918925283,1024.74500299973,914.382256061121
"LOC100250994",138.561728180931,159.583792509913,104.381469453449,143.5309139591
