ID,A1_A,A1_B,AF_A,AF_B
LOC100243898,2448.413955,2590.429155,2697.723311,2743.059152
LOC100243944,3774.856633,3435.296136,3327.667872,3375.265645
LOC100266270,191.3642599,282.8629537,265.4902306,236.9681321
LOC104879668,3034.303162,4044.754144,3963.321901,4226.951847
LOC100261060,167.7714059,187.954989,202.68609,213.358761
LOC100266222,3059.20673,3432.504725,3163.044898,3309.684059
LOC100261017,17.03928341,49.31492286,25.69260296,41.09779412
LOC100255972,5920.495629,8734.324167,13123.21065,7309.286406
LOC100255936,22.28213985,8.374232183,9.515778875,17.48842303
LOC100250832,1916.264027,2320.592785,2594.001321,2163.317929
LOC100852609,381.4178056,342.4130493,280.7154768,360.2615145
LOC100245641,4700.220794,3697.688744,3052.661863,3368.270276
LOC100268011,15.7285693,26.05316679,20.93471352,16.61400188
LOC100262811,7079.166901,6360.694578,5475.379164,6568.651691
LOC100264640,6.553570544,27.91410728,13.32209042,32.35358261
LOC100259463,322.4356707,404.7545555,211.250291,291.1822435
LOC100265597,422.049943,306.1247098,185.5576881,285.0612954
LOC100249254,462.6820804,886.7381412,485.3047226,769.4906134
LOC100257690,393.2142326,396.3803233,513.8520592,358.5126721
LOC100261217,191.3642599,371.2576268,517.6583708,435.4617335
LOC100252552,13808.37314,12405.02927,14648.59,9905.442805
LOC104879308,171.7035482,111.6564291,60.9009848,97.06074783
LOC100245838,1714.414054,3105.90967,3851.035711,3436.475126
LOC100247446,1372.317672,749.9590155,600.445647,951.3702129
LOC100262710,159.9071213,93.04702426,144.6398389,207.2378129
LOC100242311,3803.692344,2467.607083,2526.439291,2276.118258
LOC100264600,2086.656861,2073.0877,2920.392537,1996.303489
LOC100252458,1260.906973,1148.200279,1235.148098,1337.864362
LOC100247341,131.0714109,128.4048935,104.6735676,147.7771746
LOC100242205,581.9570643,946.2882367,1081.944058,1043.184434
LOC100264487,487.5856484,715.5316165,591.881446,708.2811328
LOC100855035,9.174998761,23.26175606,15.2252462,33.22800376
LOC100254201,2827.210333,3483.680588,3572.22339,2909.199171
LOC100259425,6476.238411,3921.001602,3854.842022,3843.955382
LOC100852659,7122.420467,6342.085173,7002.661674,8742.462673
LOC100249092,1837.62118,2390.378053,2546.422427,2340.825423
LOC100254304,5002.995753,7165.551338,5631.437938,6726.047498
LOC100249205,3904.61733,2818.394365,2328.511091,2787.654631
LOC100245684,3958.356608,3447.392249,4119.380675,3899.043915
LOC100268001,9.174998761,22.33128582,5.709467325,20.11168649
LOC100244034,32.76785272,25.12269655,60.9009848,43.72105758
LOC100266368,6180.017023,7934.119758,7596.446276,7863.669416
LOC100257728,1755.046192,1144.478398,1150.457666,1218.943085
LOC100252594,2263.603266,3213.844218,3729.233741,4070.430461
LOC100256078,448.2642252,409.4069067,506.2394361,421.4709951
LOC100261163,3143.092433,2495.521191,1345.531133,2888.213064
LOC100250931,5798.599217,4741.676356,4919.657678,4714.878849
LOC100242351,83.88570296,86.53373256,64.70729635,76.07464019
LOC100264632,3202.074568,3026.819699,2914.683069,2406.407009
LOC100245785,2877.017469,2441.553916,1985.943051,2362.685952
LOC100259457,330.2999554,284.7238942,227.4271151,309.5450877
LOC100249246,13.10714109,129.3353637,31.40207029,139.9073843
LOC100254345,30.1464245,33.49692873,38.0631155,37.60010952
LOC100233138,3352.80669,2923.537502,3220.139571,2846.240848
LOC100262958,2715.799633,2598.803387,4034.690243,2435.262907
LOC100261207,895.2177363,709.9487951,551.9151747,758.9975596
LOC100257833,668.4641955,842.0755695,994.3988924,834.1977786
LOC100247586,243.7928242,224.2433285,715.5865714,215.1076033
LOC100242453,197.9178304,166.5541734,196.9766227,160.0190707
LOC100233130,23.59285396,27.91410728,19.98313564,41.09779412
LOC100249044,8620.566693,6240.663917,6632.497876,6349.171982
SOS1,1444.406948,1808.834152,1816.562187,1858.144947
LOC100257576,1062.989142,1190.07144,1402.625806,1225.938455
LOC100247334,22.28213985,12.09611315,14.27366831,39.34895182
LOC100242197,642.2499133,516.4109846,413.936381,515.9084794
LOC100264479,339.4749542,294.9590669,235.0397382,277.1915051
LOC100266215,2917.649606,2375.490529,2391.315231,4045.072247
LOC100261008,871.6248823,317.2903527,293.0859893,486.1781603
LOC100255930,2616.185361,2425.735922,2913.731491,2581.291239
LOC100250769,8317.791734,9004.160537,8509.961048,9093.105555
LOC104880115,5.242856435,19.53987509,17.12840197,23.60937109
LOC100245635,4030.445884,1790.224747,1531.088821,1964.824328
LOC100854272,78.64284652,97.69937547,59.94940691,86.56769401
LOC100262842,1229.449834,1381.74831,1262.743857,1560.841756
LOC100267955,1821.892611,1736.257473,2055.408237,1683.260717
LOC104879537,76.02141831,44.66257164,57.09467325,62.08390176
LOC100244068,49.80713613,80.9509111,75.17465311,89.19095746
LOC100257681,5030.520749,4501.615033,5023.379668,4059.937407
LOC104879533,513.7999306,650.3986995,649.9276971,561.3783793
LOC100252545,3186.345998,2290.817737,1688.099172,2548.937657
LOC100256113,1760.289048,2056.339236,2158.178649,2029.531493
LOC100247438,1694.753343,1908.394467,2328.511091,1927.224218
LOC100242302,115.3428416,247.5050845,224.5723814,249.2100282
LOC100264594,3557.278091,3910.766429,3412.358304,3842.20654
LOC100268141,3628.056653,3869.825739,3933.822987,3210.000047
LOC100259418,1572.85693,2341.06313,2608.27499,2371.430163
LOC100257862,2242.63184,2996.114181,2714.851713,3126.930038
LOC100252440,2967.456742,3225.940331,2732.931693,2738.687047
LOC100247322,297.5321027,357.3005731,419.6458484,327.9079318
LOC100242186,10.48571287,20.47034534,24.74102507,16.61400188
LOC100264473,9.174998761,21.40081558,22.8378693,19.23726533
LOC100254296,3346.25312,1335.224798,993.4473145,1329.994572
LOC100249075,111.4106992,90.25561353,95.15778875,62.08390176
LOC104879512,733.9999009,461.5132403,387.2922002,485.3037391
LOC100266247,39.32142326,57.68915504,40.91784916,37.60010952
LOC100261038,7.864284652,19.53987509,52.33678381,24.48379224
LOC100255955,61.60356311,90.25561353,97.06094452,88.31653631
LOC100250807,41.94285148,53.03680383,28.54733662,29.73031915
LOC100249199,11766.28055,7902.48377,7404.227542,7756.115614
LOC100244027,230.6856831,334.9692873,273.1028537,257.9542397
LOC100245667,876.8677387,886.7381412,1068.621968,800.0953537
LOC100267987,131.0714109,277.2801323,240.7492055,232.5960263
LOC100266362,2405.16039,2036.799361,2784.316899,2087.243289
LOC104877321,323.7463849,293.0981264,304.504924,222.9773937
LOC100261157,103.5464146,50.2453931,36.15995972,46.34432103
LOC100256069,732.6891868,479.1921749,539.5446622,425.8431008
LOC100250924,52.42856435,28.84457752,41.86942705,27.98147685
LOC100245779,431.2249418,237.2699119,246.4586729,221.2285513
LOC100268099,2310.788974,2055.408766,1980.233584,1994.554647
LOC100261187,425.9820853,356.3701029,408.2269137,314.7916146
LOC100262951,850.6534566,1375.235018,1599.602429,1238.180351
LOC100256103,3279.4067,3372.024159,2871.862064,3086.706665
LOC100250949,161.2178354,102.3517267,78.98096466,100.5584324
LOC100257824,3199.453139,3573.936202,3604.577038,3159.283621
LOC100245809,886.0427375,1126.799464,1180.908158,1281.026987
LOC100262984,1474.553372,1552.024365,1656.697102,1400.822685
LOC100252679,2795.753194,1551.093894,1156.167133,1678.01419
LOC100247579,433.84637,363.8138648,348.2775068,313.0427723
LOC100252431,135.0035532,390.7975019,235.0397382,236.0937109
LOC100242447,5369.995703,5373.465651,5698.04839,5048.907729
LOC109122650,93.06070172,82.81185159,76.126231,77.82348249
LOC100264440,163.8392636,177.7198163,190.3155775,271.070557
LOC100259265,846.7213142,816.952873,647.0729635,916.3933669
LOC100264465,231.9963972,184.233108,190.3155775,179.2563361
LOC100254174,904.392735,874.642028,720.3444608,1089.528755
LOC100249068,795.603464,822.5356944,981.076802,682.0484982
LOC100243914,419.4285148,662.4948127,638.5087625,818.4581979
LOC100852957,7263.977591,5391.144585,5293.627788,4964.088878
LOC109122656,61.60356311,81.88138134,189.3639996,162.6423342
LOC100254142,4128.749443,4214.099729,3854.842022,4979.828458
LOC100267978,536.0820705,559.2126158,993.4473145,526.4015332
LOC100246465,124.5178403,233.5480309,286.4249441,268.4472935
LOC104879705,74.7107042,90.25561353,63.75571846,79.57232479
LOC100246568,4997.752897,5397.657877,20503.64874,4985.949406
LOC100260250,140.2464096,296.8200074,316.8754365,210.7354975
LOC104879692,85.19641707,52.10633358,26.64418085,62.08390176
LOC100253407,471.8570791,970.480463,825.0180284,820.2070402
LOC100241439,19.66071163,83.74232183,58.99782902,92.68864207
LOC100246556,823.1284603,693.2003307,512.9004813,637.4530195
LOC100251695,521.6642153,1492.474269,1676.680238,1890.49853
LOC100256830,51.11785024,35.35786922,31.40207029,34.97684606
LOC104879716,44.5642797,49.31492286,46.62731649,52.46526909
LOC104879673,108.789271,66.06338722,59.94940691,71.70253443
LOC100246480,2534.921086,1578.077531,1392.158449,1772.451674
LOC100249925,785.1177511,1001.185981,1026.752541,1011.705272
LOC100256748,2266.224694,2559.723637,2233.353302,2689.719462
LOC104879663,27.52499628,40.01022043,38.0631155,29.73031915
LOC100251624,70.77856187,289.3762454,126.559859,188.8749687
LOC100255189,7292.813301,8042.054306,6716.23673,8826.407104
LOC100265371,2641.088929,2307.566202,2286.641664,2187.801721
LOC100244799,271.3178205,283.793424,304.504924,333.1544588
LOC100253363,95.68212994,127.4744232,120.8503917,124.1678035
LOC100248190,44.5642797,31.63598825,34.25680395,42.84663643
LOC100267114,6937.609778,3447.392249,2886.135733,3242.35363
LOC100248199,494.139219,843.93651,564.2856873,779.1092461
LOC100249934,1014.49272,921.1655401,1007.720983,1047.55654
LOC100263616,2230.835413,1626.461984,1762.322248,1484.767115
LOC109122670,28.83571039,35.35786922,28.54733662,19.23726533
LOC100263605,667.1534813,388.9365614,350.1806626,529.8992179
LOC100241353,840.1677437,966.758582,766.9717773,1051.928645
LOC100253421,559.6749244,477.3312344,579.5109335,444.205945
LOC100246470,1578.099787,1453.394519,1323.644841,1376.338893
LOC100263708,1467.999802,1694.386312,2043.037724,1720.860826
LOC100243082,38439.31267,31836.03935,29119.23493,25800.6705
LOC100255079,34339.39893,22126.58237,32094.81899,18032.31299
LOC100260266,1139.01056,635.5111757,1788.966428,689.9182886
LOC100267199,77.33213242,62.34150625,80.88412043,60.33505946
LOC100258468,990.8998662,1069.110309,1489.219394,953.1190552
LOC100244891,1242.556975,899.7647246,1113.346128,911.1468399
LOC100244715,1038.085574,1116.564291,1995.45883,833.3233575
LOC104879711,2.621428217,62.34150625,119.8988138,32.35358261
LOC104879710,4019.960171,2141.012028,2827.137904,1364.971418
LOC100852822,1891.360459,3160.807414,5030.040713,2205.290144
LOC100854095,201.8499727,252.1574357,233.1365824,198.4936014
LOC100852797,2310.788974,1168.670625,1749.000157,1349.231837
LOC109122684,2878.328183,1664.611264,1651.939213,1839.782103
LOC100854022,146.7999802,124.6830125,131.3177485,145.1539112
LOC104879596,28.83571039,31.63598825,32.35364817,30.60474031
LOC100853983,69.46784776,61.41103601,68.5136079,69.07927097
LOC100853947,815.2641756,535.0203895,578.5593556,482.6804757
LOC100853911,0.0,17.67893461,10.46735676,10.49305382
LOC100852765,1571.546216,3668.844166,2957.504074,3161.032463
LOC100853867,10.48571287,14.88752388,10.46735676,6.995369213
LOC100852726,8353.181015,9689.917106,5990.182802,7794.590145
LOC100852697,739.2427573,544.3250919,574.753044,536.8945871
LOC100852632,1228.13912,811.3700515,733.6665512,1006.458745
LOC100852592,86.50713118,114.4478398,90.39989931,107.5538016
LOC100852555,1343.481961,1010.490683,1082.895636,1064.170541
LOC100241347,1259.596258,3318.987355,3872.922002,3957.630132
LOC100251707,2833.763903,1656.237032,1429.269987,1636.041975
LOC100265381,4088.117305,3334.805349,3266.766888,3307.935216
LOC100248300,884.7320234,1806.973211,1036.268319,1943.83822
LOC100258559,3008.08888,3254.784908,3046.000818,4221.70532
LOC100853634,13.10714109,13.0265834,14.27366831,4.372105758
LOC100855323,654.0463403,380.5623292,432.0163609,376.0010952
LOC100260333,142.8678379,310.777061,333.0522606,543.0155351
LOC100260455,1857.281892,2492.72978,2342.784759,2551.56092
LOC104880034,889.9748798,749.0285453,687.9908126,756.3742961
LOC100267261,323.7463849,489.4273476,429.1616272,435.4617335
LOC100241600,559.6749244,662.4948127,777.4391341,706.5322905
LOC100263874,6072.538466,7092.974659,9678.498693,7188.616287
LOC100258715,424.6713712,717.392557,664.2013655,632.2064926
LOC100250206,1648.878349,1736.257473,1888.882107,1814.42389
LOC100248463,0.0,47.45398237,25.69260296,32.35358261
LOC100243339,229.374969,1205.889434,569.9951546,1060.672857
LOC100245071,65.53570544,69.78526819,65.65887424,81.3211671
LOC100267386,2381.567536,3064.038509,2692.965422,3447.842601
LOC100262218,4583.567238,4711.901308,5094.74801,4141.258574
LOC100257112,10778.00212,7668.935739,7431.823301,7729.008559
LOC104880076,416.8070866,330.3169361,284.5217884,237.8425532
LOC100267371,10.48571287,13.0265834,18.07997986,15.73958073
LOC100262202,471.8570791,249.366025,230.2818488,257.0798186
LOC100251981,12394.11261,7902.48377,7143.495201,6683.200862
LOC100257092,2052.578294,1697.177722,1790.869584,1854.647262
LOC100251966,1842.864037,2324.314666,2084.907151,2249.885623
LOC100246842,2878.328183,3663.261345,3301.97527,3488.940395
LOC104879994,228.0642549,100.4907862,66.61045212,95.31190552
LOC100253470,627.8320581,449.4171272,331.1491048,415.350047
LOC100241508,1993.596159,2157.760492,2576.872919,2178.183089
LOC109122727,19.66071163,3.72188097,14.27366831,7.869790364
LOC100243227,2770.849626,2445.275797,2474.102507,2229.773937
LOC100263777,1377.560528,1871.175658,1521.573042,1843.279788
LOC100265542,3466.838818,4325.756158,4171.717459,3996.979084
LOC100258629,1467.999802,2081.461933,1892.688418,2134.462031
LOC100244951,558.3642103,393.5889126,606.1551143,466.9408949
LOC100241595,55.04999257,102.3517267,81.83569832,122.4189612
LOC100253564,18.34999752,10.23517267,4.757889437,14.86515958
LOC100253486,116.6535557,121.8916018,68.5136079,95.31190552
LOC109122738,45.87499381,60.48056577,37.11153761,39.34895182
LOC100262193,182.1892611,89.32514329,82.78727621,96.18632667
LOC100248371,2228.213985,1694.386312,1781.353805,1400.822685
LOC104879964,76.02141831,72.57667892,43.77258282,53.33969025
LOC100243241,4422.349403,3067.76039,3161.141742,3919.155601
LOC100251958,38.01070915,53.96727407,40.91784916,59.46063831
LOC100246822,351.2713811,342.4130493,304.504924,355.8894087
LOC100258814,1232.071262,1357.556084,1277.017525,1223.315191
LOC100265557,1534.846221,402.893615,511.9489035,283.3124531
LOC100253463,1112.796278,1446.881227,1162.828178,1211.073295
LOC100248348,648.8034838,734.1410214,824.0664505,554.3830101
LOC100260319,554.432068,331.2474063,324.4880596,348.0196183
LOC104879959,411.5642301,378.7013887,390.1469339,402.2337297
LOC100255243,1014.49272,780.6645335,753.6496869,727.5183981
LOC100250082,606.8606323,751.819956,659.443476,727.5183981
LOC100255261,3436.692393,3105.90967,3052.661863,3104.195088
LOC100251854,24.90356807,24.19222631,33.30522606,27.98147685
LOC100250100,836.2356014,931.4007128,745.0854859,921.6398938
LOC100244964,2073.54972,2149.38626,1892.688418,2677.477566
LOC100267269,6114.481317,3129.171426,3147.819652,2750.054522
LOC100246722,1507.321225,2007.954783,2400.83101,2462.369963
LOC100241586,634.3856286,646.6768186,1026.752541,499.2944776
LOC100262106,376.1749492,753.6808965,1385.497404,1675.390926
LOC100256999,1513.874796,1569.703299,1562.490891,1811.800626
LOC100854597,173.0142624,227.9652094,208.3955574,222.1029725
LOC100243328,579.3356361,528.5070978,591.881446,722.2718712
LOC100260428,947.6463006,623.4150625,533.8351949,615.5924907
LOC100255347,31.45713861,49.31492286,62.80414057,89.19095746
LOC100262187,226.7535408,92.11655401,92.30305508,153.0237015
LOC100251867,3398.681684,3784.222476,3994.723972,3735.52716
LOC100251950,391.9035185,558.2821455,484.3531447,507.1642679
LOC100263979,2561.135368,2510.408714,2342.784759,2986.148233
LOC104879926,60.292849,100.4907862,94.20621086,114.5491709
LOC100258808,1350.035532,1503.639912,1601.505585,1620.302394
LOC100246738,153.3535507,66.99385746,77.07780888,127.6654881
LOC100241606,4628.131518,5193.884894,3481.82349,4729.744009
LOC100263880,3005.467451,2885.388222,2670.127552,2965.162125
LOC100253458,770.6998959,891.3904924,948.7231538,883.1653631
LOC100243213,3403.92454,3433.435195,4107.96174,3681.313048
LOC109122800,7.864284652,21.40081558,5.709467325,15.73958073
LOC100260313,2190.203276,3003.557943,2195.290186,3221.367522
LOC100258721,6258.659869,6497.473704,5807.479847,6826.60593
LOC100255235,427.2927994,402.893615,396.8079791,387.3685701
LOC100253576,1808.78547,1243.108244,899.2411037,1183.091818
LOC109122941,26.21428217,40.94069067,29.49891451,45.46989988
LOC100262086,2614.874647,3060.316628,2258.094327,2685.347356
LOC100248470,1204.546266,1032.821969,1073.379857,1008.207588
LOC100256981,5592.817102,4883.107833,4518.09181,4268.924062
LOC100854096,293.5999604,232.6175606,204.5892458,192.3726533
LOC100246714,359.1356658,203.7729831,214.1050247,178.3819149
LOC100241580,183.4999752,147.9447686,166.5261303,160.8934919
LOC100263854,207.0928292,99.56031595,153.2040399,226.4750783
LOC100243345,1655.431919,1006.768802,1201.842872,979.3516898
LOC100265665,3034.303162,2821.185775,2692.013844,2566.42608
LOC100855041,86.50713118,67.92432771,51.38520592,76.07464019
LOC100260447,332.9213836,410.337377,382.5343108,427.5919431
LOC104879912,62.91427722,62.34150625,51.38520592,75.20021904
LOC100260423,618.6570593,915.5827187,776.4875562,873.5467304
LOC100255341,207.0928292,111.6564291,136.0756379,194.9959168
LOC100250172,170.3928341,231.6870904,263.5870748,236.0937109
LOC100255369,1014.49272,990.0203381,1260.840701,1077.286859
LOC100245038,1416.881952,1672.055026,1526.330932,1629.921027
LOC100245065,12917.08754,7493.076863,7446.096969,6009.022154
