ID,F1_A,F1_B,AF1_A,AF1_B
LOC100245641,1942.13125,1808.801091,2538.624926,2852.217445
LOC100268011,13.3479811,31.96114572,17.40952256,14.06856995
LOC100262811,4892.035072,6135.541192,4553.381492,5562.268289
LOC100264640,6.673990548,17.97814447,11.07878709,27.39668886
LOC100259463,156.8387779,108.8676526,175.6779095,246.5701997
LOC100265597,337.0365227,206.7486614,154.3116773,241.3870423
LOC100249254,562.2837037,251.6940225,403.5843867,651.5969241
LOC100257690,837.5858138,746.0929954,427.3246447,303.5849306
LOC100261217,156.8387779,112.8627958,430.4900125,368.744623
LOC100252552,27945.66692,26689.55425,12181.91774,8387.829496
LOC104879308,6.673990548,26.9672167,50.64588382,82.19006657
LOC100245838,2489.398474,2607.829733,3202.56081,2909.972627
LOC100247446,380.4174612,367.5531758,499.3367608,805.6107426
LOC100262710,15.01647873,5.992714822,120.2839741,175.4868989
LOC100242311,2899.848893,2163.370051,2101.012837,1927.394084
LOC100264600,2996.621756,3099.232349,2428.628398,1690.449747
LOC100252458,927.6846862,657.2010588,1027.161831,1132.890107
LOC100247341,131.8113133,114.8603674,87.04761282,125.1362275
LOC100242205,1378.179048,1310.406974,899.7557797,883.3581028
LOC100264487,347.0475085,297.6381695,492.2146834,599.7653506
LOC100855035,38.37544565,65.91986304,12.66147095,28.13713991
LOC100254201,3755.788181,3484.763669,2970.697623,2463.480644
LOC100259425,5110.608262,4017.116503,3205.726177,3255.022816
LOC100852659,505.554784,175.7863015,5823.485297,7403.029599
LOC100249092,2075.61106,2091.457473,2117.631017,1982.187461
LOC100254304,3236.885416,4104.010867,4683.161569,5695.549478
LOC100249205,4278.027941,4378.676963,1936.413714,2360.557948
LOC100245684,4885.361081,4053.072791,3425.719235,3301.671233
LOC100268001,6.673990548,12.98421545,4.748051608,17.03037415
LOC100244034,6.673990548,2.996357411,50.64588382,37.02255251
LOC100266368,3153.460534,4793.173072,6317.282665,6658.876294
LOC100257728,1334.79811,1349.359621,956.732399,1032.188764
LOC100252594,1177.959332,1350.358407,3101.269042,3446.799638
LOC100256078,238.5951621,208.746233,420.9939093,356.8974062
LOC100261163,178.5292472,206.7486614,1118.957496,2445.709819
LOC100250931,6730.719468,5750.009872,4091.237802,3992.512062
LOC100242351,23.35896692,29.96357411,53.81125156,64.41924136
LOC100264632,2502.746456,2664.760524,2423.880346,2037.72129
LOC100245785,1960.484724,1984.587392,1651.530618,2000.698738
LOC100259457,11.67948346,12.98421545,189.1307224,262.1196718
LOC100249246,15.01647873,33.95871733,26.11428384,118.472168
LOC100254345,268.6281196,225.7255916,31.65367739,31.83939516
LOC100233138,3462.132597,3755.434622,2677.901107,2410.168168
LOC100262958,15690.55178,15484.17631,3355.289803,2062.156175
LOC100261207,739.1444532,794.0347139,458.9783221,642.7115115
LOC100257833,40.04394329,71.91257787,826.9523217,706.3903018
LOC100247586,271.9651148,173.7887298,595.0891349,182.1509583
LOC100242453,15.01647873,18.97693027,163.8077805,135.5025422
LOC100233130,8.342488185,16.97935866,16.61818063,34.80119936
LOC100249044,3649.004332,4012.122573,5515.653285,5376.415075
SOS1,1535.017826,1746.876371,1510.671753,1573.458482
LOC100257576,782.5253918,955.8380141,1166.438012,1038.112372
LOC100247334,0.0,5.992714822,11.87012902,33.32029726
LOC100242197,88.43037476,111.86401,344.2337416,436.8661196
LOC100264479,50.05492911,83.89800751,195.4614579,234.7229829
LOC100266215,642.3715903,533.3516192,1988.642282,3425.326558
LOC100261008,273.6336125,276.6636676,243.7333159,411.6907839
LOC100255930,2265.819791,2198.327554,2423.089004,2185.8115
LOC100250769,7783.541477,9190.826966,7076.970922,7699.950471
LOC104880115,65.07140785,57.92957662,14.24415482,19.99217835
LOC100245635,1626.785196,1249.48104,1273.269173,1663.79351
LOC100854272,85.09337949,78.90407849,49.85454189,73.30465396
LOC100262842,1323.118626,1260.467684,1050.110747,1321.705125
LOC100267955,1800.30895,1978.594677,1709.298579,1425.368272
LOC104879537,43.38093856,23.97085929,47.48051608,52.57202456
LOC100244068,40.04394329,11.98542964,62.51601284,75.52600712
LOC100257681,2798.070537,2531.922012,4177.494073,3437.914226
LOC104879533,702.4375052,739.1014947,540.4865414,475.3695742
LOC100252545,1139.583886,1208.530822,1403.840592,2158.414811
LOC100256113,1326.455621,1362.343836,1794.763508,1718.586887
LOC100247438,1741.911533,2155.379764,1936.413714,1631.954115
LOC100242302,273.6336125,205.7498756,186.7566966,211.0285493
LOC100264594,1176.290834,1257.471327,2837.752178,3253.541914
LOC100268141,4162.901604,4194.900376,3271.407558,2718.195805
LOC100259418,2272.493782,2795.601465,2169.068243,2008.103248
LOC100257862,1044.479521,1410.285555,2257.69854,2647.852955
LOC100252440,3420.420156,3341.937299,2272.734036,2319.092689
LOC100247322,315.3460534,364.5568184,348.9817932,277.6691438
LOC100242186,15.01647873,15.98057286,20.5748903,14.06856995
LOC100264473,41.71244093,44.94536117,18.99220643,16.2899231
LOC100254296,976.0711177,727.1160651,826.1609798,1126.226047
LOC100249075,155.1702802,146.8215131,79.13419347,52.57202456
LOC104879512,228.5841763,187.7717311,322.0761674,410.9503328
LOC100266247,16.68497637,19.97571607,34.02770319,31.83939516
LOC100261038,0.0,0.0,43.52380641,20.7326294
LOC100255955,35.03845038,24.96964509,80.71687734,74.78555607
LOC100250807,46.71793384,45.94414697,23.74025804,25.17533571
LOC100249199,7139.501389,6596.980233,6157.431594,6567.800815
LOC100244027,120.1318299,138.8312267,227.1151353,218.4330598
LOC100245667,689.0895241,827.9934313,888.6769926,677.5127109
LOC100267987,271.9651148,297.6381695,200.2095095,196.9599793
LOC100266362,1875.391344,1901.68817,2315.466501,1767.456657
LOC104877321,56.72891966,77.90529269,253.2294191,188.8150178
LOC100261157,70.07690076,51.93686179,30.07099352,39.24390566
LOC100256069,914.3367051,823.9982881,448.690877,360.5996614
LOC100250924,35.03845038,16.97935866,34.81904513,23.6944336
LOC100245779,225.247181,237.7110213,204.9575611,187.3341157
LOC100268099,1336.466607,1140.613388,1646.782566,1688.968845
LOC100261187,433.8093856,445.4584685,339.48569,266.5623781
LOC100262951,1928.783268,1917.668743,1330.245792,1048.478687
LOC100256103,2172.383923,2322.176994,2388.269959,2613.792207
LOC100250949,131.8113133,48.94050438,65.68138058,85.15187077
LOC100257824,3387.050203,3515.726029,2997.603249,2675.249644
LOC100245809,435.4778833,431.4754672,982.0553409,1084.760788
LOC100262984,1184.633322,1301.417902,1377.726308,1186.202582
LOC100252679,408.7819211,512.3771173,961.4804506,1420.925565
LOC100247579,385.4229542,364.5568184,289.6311481,265.081476
LOC100252431,677.4100406,382.5349628,195.4614579,199.9217835
LOC100242447,10923.65403,9757.138516,4738.555505,4275.364364
LOC109122650,322.020044,309.6235991,63.30735477,65.90014346
LOC100264440,16.68497637,18.97693027,158.2683869,229.5398255
LOC100259265,216.9046928,181.7790163,538.1125156,775.9927006
LOC100264465,33.36995274,25.9684309,158.2683869,151.7924653
LOC100254174,161.8442708,270.6709528,599.0458446,922.6020085
LOC100249068,976.0711177,1143.609745,815.8735347,577.5518191
LOC100243914,775.8514012,636.226557,530.9904382,693.0621829
LOC100852957,5569.445112,2303.200063,4402.235183,4203.540612
LOC109122656,196.8827212,164.7996576,157.477045,137.7238953
LOC100254142,2129.002985,1404.29284,3205.726177,4216.868731
LOC100267978,373.7434707,470.4281135,826.1609798,445.7515322
LOC100246465,40.04394329,127.8445829,238.1939223,227.3184724
LOC104879705,45.0494362,38.95264634,53.01990962,67.38104556
LOC100246568,15063.19667,15420.25402,17051.04467,4222.051888
LOC100260250,241.9321574,238.7098071,263.5168642,178.4487031
LOC104879692,6.673990548,8.989072233,22.15757417,52.57202456
LOC100253407,941.0326673,864.948506,686.0934574,694.543085
LOC100241439,21.69046928,44.94536117,49.06319995,78.48781132
LOC100246556,155.1702802,175.7863015,426.5333028,539.7888156
LOC100251695,470.5163336,638.2241286,1394.344489,1600.85517
LOC100256830,1.668497637,3.995143215,26.11428384,29.61804201
LOC104879716,16.68497637,9.987858037,38.7757548,44.42706301
LOC104879673,21.69046928,15.98057286,49.85454189,60.71698611
LOC100246480,1541.691817,2057.498756,1157.73325,1500.894279
LOC100249925,312.0090581,484.4111148,853.8579475,856.701865
LOC100256748,1908.761297,2213.309341,1857.279521,2277.62743
LOC104879663,3.336995274,17.97814447,31.65367739,25.17533571
LOC100251624,86.76187713,51.93686179,105.2484773,159.9374268
LOC100255189,2484.392982,2247.268058,5585.291375,7474.1129
LOC100265371,2407.64209,2210.312984,1901.594669,1852.608527
LOC100244799,303.6665699,228.721949,253.2294191,282.1118501
LOC100253363,148.4962897,128.8433687,100.5004257,105.1440491
LOC100248190,11.67948346,14.98178706,28.48830965,36.28210146
LOC100267114,3095.063117,2737.671888,2400.140088,2745.592494
LOC100248199,81.75638422,107.8688668,469.2657673,659.7418857
LOC100249934,830.9118233,792.0371423,838.0311088,887.0603581
LOC100263616,2199.079886,1752.869086,1465.565263,1257.285883
LOC109122670,8.342488185,8.989072233,23.74025804,16.2899231
LOC100263605,106.7838488,97.88100876,291.213832,448.7133364
LOC100241353,5.005492911,0.998785804,637.8215994,890.7626133
LOC100253421,1298.091162,1064.705667,481.9272382,376.1491335
LOC100246470,991.0875964,1049.72388,1100.756631,1165.469953
LOC100263708,946.0381602,1211.52718,1699.011134,1457.207667
LOC100243082,33625.23288,31263.99323,24215.85454,21847.74869
LOC100255079,72260.96416,58910.38427,26690.38077,15269.58156
LOC100260266,1029.463042,894.9120801,1487.722837,584.2158786
LOC100267199,45.0494362,71.91257787,67.26406445,51.09112246
LOC100258468,2404.305095,2293.212205,1238.450128,807.0916447
LOC100244891,1418.222991,1280.4434,925.8700636,771.5499943
LOC100244715,4566.678033,3500.744242,1659.444037,705.6498508
LOC104879711,11.67948346,26.9672167,99.70908377,27.39668886
LOC104879710,4840.311645,3727.468619,2351.076888,1155.844089
LOC100852822,4159.564609,3697.505045,4183.033467,1867.417548
LOC100854095,138.4853039,167.796015,193.878774,168.0823884
LOC100852797,2909.859879,2358.133283,1454.486476,1142.51597
LOC109122684,1603.426229,1646.99779,1373.769599,1557.90901
LOC100854022,8.342488185,7.99028643,109.205187,122.9148743
LOC104879596,16.68497637,7.99028643,26.90562578,25.91578676
LOC100853983,357.0584943,334.5932442,56.9766193,58.49563296
LOC100853947,335.368025,278.6612392,481.1358963,408.7289797
LOC100852765,24171.52527,24427.3044,2459.490733,2676.730546
LOC100852726,5838.073232,3913.242779,4981.497479,6600.380661
LOC100852697,523.908258,532.3528334,477.9705285,454.6369448
LOC100852632,852.6022925,1165.583033,610.1246316,852.2591587
LOC100852592,8.342488185,2.996357411,75.17748379,91.07547917
LOC100852555,1348.146091,1096.666812,900.5471217,901.128928
LOC100241347,33.36995274,12.98421545,3220.761674,3351.281453
LOC100251707,1132.909896,1181.563606,1188.595586,1385.383915
LOC100265381,3301.956824,2870.5104,2716.676862,2801.126323
LOC100248300,66.73990548,43.94657536,861.7713669,1646.022684
LOC100258559,206.893707,149.8178706,2533.085533,3574.89767
LOC100853634,18.35347401,17.97814447,11.87012902,3.702255251
LOC100855323,357.0584943,328.6005294,359.2692383,318.3939516
LOC100260333,36.70694802,26.9672167,276.9696771,459.8201021
LOC100260455,2137.345473,2302.201278,1948.283843,2160.636164
LOC104880034,367.0694802,418.4912518,572.1402188,640.4901584
LOC100267261,305.3350676,360.5616751,356.8952125,368.744623
LOC100241600,787.5308847,785.0456417,646.5263606,598.2844485
LOC100263874,8052.169596,7904.390851,8048.738818,6087.248083
LOC100258715,617.3441257,757.0796392,552.3566704,535.3461093
LOC100250206,1201.318299,1324.389976,1570.81374,1536.435929
LOC100248463,16.68497637,13.98300125,21.36623224,27.39668886
LOC100243339,987.7506011,705.1427774,474.0138189,898.1671238
LOC100245071,21.69046928,10.98664384,54.60259349,68.86194766
LOC100267386,750.8239367,533.3516192,2239.497675,2919.598491
LOC100262218,8078.865559,7519.858316,4236.844718,3506.776174
LOC100257112,10858.58262,9974.873822,6180.38051,6544.846832
LOC104880076,407.1134234,409.5021795,236.6112385,201.4026856
LOC100267371,5.005492911,6.991500626,15.03549676,13.3281189
LOC100262202,463.8423431,363.5580325,191.5047482,217.6926087
LOC100251981,9994.300846,8634.503273,5940.603904,5659.267376
LOC100257092,1283.074683,1494.183562,1489.305521,1570.496677
LOC100251966,1236.356749,1444.244272,1733.830179,1905.180552
LOC100246842,5224.066102,5420.410557,2745.956513,2954.39969
LOC104879994,48.38643147,34.95750313,55.39393543,80.70916447
LOC100253470,146.8277921,123.8494397,275.3869933,351.7142488
LOC100241508,2694.623684,2652.775095,2142.953959,1844.463566
LOC109122727,28.36445983,14.98178706,11.87012902,6.664059451
LOC100243227,1915.435287,1634.013575,2057.48903,1888.150178
LOC100263777,342.0420156,427.480324,1265.355754,1560.870814
LOC100265542,3487.160061,3599.624037,3469.243042,3384.60175
LOC100258629,261.954129,324.6053862,1573.979108,1807.441013
LOC100244951,609.0016375,721.1233503,504.0848124,395.4008608
LOC100241595,45.0494362,65.91986304,68.05540638,103.663147
LOC100253486,35.03845038,22.97207349,56.9766193,80.70916447
LOC109122738,43.38093856,32.95993152,30.86233545,33.32029726
LOC100262193,35.03845038,10.98664384,68.84674832,81.44961552
LOC100248371,2224.10735,2383.102928,1481.392102,1186.202582
LOC104879964,20.02197164,25.9684309,36.401729,45.16751406
LOC100243241,61.73441257,62.92350563,2628.837907,3318.701607
LOC100251958,18.35347401,18.97693027,34.02770319,50.35067141
LOC100246822,485.5328124,446.4572543,253.2294191,301.3635774
LOC100258814,807.5528563,966.824658,1061.980876,1035.891019
LOC100265557,2254.140308,1741.882442,425.7419609,239.9061402
LOC100253463,684.0840312,827.9934313,967.0198442,1025.524704
LOC100248348,1131.241398,1042.732379,685.3021154,469.4459658
LOC100260319,447.1573667,360.5616751,269.8475997,294.699518
LOC104879959,607.3331399,618.2484125,324.4501932,340.6074831
LOC100255243,699.1005099,703.1452058,626.7428123,616.0552737
LOC100250082,276.9706078,287.6503115,548.3999607,616.0552737
LOC100255261,889.3092405,890.9169369,2538.624926,2628.601228
LOC100251854,1.668497637,8.989072233,27.69696771,23.6944336
LOC100250100,1156.268862,1141.612174,619.6207349,780.4354069
LOC100244964,835.9173162,848.9679332,1573.979108,2267.261116
LOC100267269,4288.038927,3563.667748,2617.75912,2328.718553
LOC100246722,1720.221064,1905.683313,1996.555701,2085.110157
LOC100241586,193.5457259,187.7717311,853.8579475,422.7975496
LOC100262106,165.1812661,122.8506539,1152.193857,1418.704212
LOC100256999,1308.102147,1259.468898,1299.383457,1534.214576
LOC100854597,165.1812661,228.721949,173.3038837,188.0745667
LOC100243328,183.5347401,253.6915941,492.2146834,611.6125674
LOC100260428,587.3111682,551.3297636,443.9428254,521.2775393
LOC100255347,3.336995274,7.99028643,52.22856769,75.52600712
LOC100262187,30.03295747,26.9672167,76.76016766,129.5789338
LOC100251867,3458.795602,3524.715101,3322.053442,3163.206886
LOC100251950,223.5786834,313.6187424,402.7930448,429.4616091
LOC100263979,857.6077854,839.9788609,1948.283843,2528.640336
LOC104879926,6.673990548,16.97935866,78.34285153,96.99908757
LOC100258808,1036.137033,1128.627958,1331.828476,1372.055796
LOC100246738,20.02197164,28.96478831,64.09869671,108.1058533
LOC100241606,293.6555841,257.6867374,2895.520139,4005.09973
LOC100263880,2501.077958,2423.05436,2220.505469,2510.869511
LOC100253458,804.2158611,904.8999382,788.9679089,747.8555607
LOC100243213,4099.498694,4621.381914,3416.223132,3117.298921
LOC100260313,367.0694802,529.356476,1825.625843,2727.821669
LOC100258721,1952.142235,1587.070642,4829.559827,5780.701349
LOC100255235,281.9761007,307.6260275,329.9895868,328.0198152
LOC100253576,1583.404258,1655.986863,747.8181283,1001.830271
LOC109122941,25.02746456,21.97328768,24.53159998,38.50345461
LOC100262086,1531.680831,1293.427616,1877.854411,2273.925175
LOC100248470,1047.816516,1114.644957,892.6337023,853.7400608
LOC100256981,6573.88069,6368.258284,3757.291506,3614.882027
LOC100854096,238.5951621,263.6794522,170.138516,162.899231
LOC100246714,136.8168062,135.8348693,178.0519353,151.0520142
LOC100241580,35.03845038,49.93929019,138.4848386,136.2429932
LOC100263854,75.08239367,94.88465135,127.4060515,191.776822
LOC100243345,2282.504767,2347.146639,999.4648635,829.3051762
LOC100265665,2909.859879,3462.790381,2238.706333,2173.223832
LOC100855041,23.35896692,14.98178706,42.73246447,64.41924136
LOC100260447,310.3405605,304.6296701,318.1194577,362.0805635
LOC104879912,28.36445983,52.9356476,42.73246447,63.67879031
LOC100260423,392.0969447,623.2423415,645.7350187,739.7105991
LOC100255341,46.71793384,47.94171858,113.1618967,165.1205842
LOC100250172,76.7508913,68.91622046,219.2017159,199.9217835
LOC100255369,859.2762831,969.8210154,1048.528063,912.2356938
LOC100245038,1811.988434,1814.793805,1269.312463,1380.200757
LOC100245065,40492.76915,27050.11592,6192.250639,5088.379617
LOC100262208,2015.545146,2460.009435,1480.60076,1188.423935
LOC104879884,28.36445983,32.95993152,6.330735477,17.03037415
LOC100241694,385.4229542,279.660025,1003.421573,1118.821537
LOC100257102,1187.970318,1263.464042,6621.157967,8472.240916
LOC100253661,31.7014551,39.95143215,89.42163862,113.2890107
LOC100251972,388.7599494,581.2933378,1044.571354,1018.120194
LOC100246832,2270.825284,2952.410836,1152.985199,1247.66002
LOC100248339,2731.330632,3083.251776,2393.01801,2550.113417
LOC109122820,30.03295747,27.9660025,20.5748903,16.2899231
LOC100265525,1356.488579,1340.370549,1411.754011,1263.949943
LOC100250071,275.3021101,254.6903799,614.0813413,719.7184207
LOC100251843,5335.855443,4636.363701,2412.010217,1867.417548
LOC100246710,408.7819211,503.3880451,800.8380379,934.4492253
LOC100853274,6505.472287,5092.808813,2104.178204,1874.081608
LOC100853229,327.0255369,225.7255916,719.3298186,1072.173121
LOC100241577,6538.84224,6333.300781,5555.220381,7988.72638
