"","CO_A","CO_B","A1_A","A1_B"
"LOC109122515",2770.16480983598,3037.94096897256,3649.59737554397,6012.57890274784
"LOC100852628",50632.567281575,56049.9115334964,32288.9508074263,40228.0816743816
"LOC109122430",4.97158077860011,4.96720236915069,4.96814235712493,21.8820075865099
"LOC100244435",142.187210267963,135.107904440899,229.528176899172,178.039970817513
"LOC100259830",1553.12183523467,1613.34732950015,2798.05777553276,1993.25196378936
"LOC100265014",1752.9793825344,1816.00918616149,1751.76699512225,1574.50990952024
"LOC100249590",121.306570997843,155.970154391332,405.400416341394,372.988765679147
"LOC100254708",900.85043708234,921.912759714369,1148.63451296728,787.752273114358
"LOC100259816",787.498395330258,867.273533653711,906.189165939587,926.006775592761
"LOC100265006",530.964827154492,592.090522402763,132.152586699523,267.557274580508
"LOC100242728",513.067136351531,569.24139150467,444.151926726968,467.47925298453
"LOC100247870",966.475303359862,1079.86979505336,1453.67845369475,1130.90193753917
"LOC100252991",802.413137666058,860.3194503369,1459.6402245233,876.274940168875
"LOC100242719",2892.46569698954,2639.57133896668,1790.51850550782,2174.27584473231
"LOC100247862",98.4372994162822,36.7572975317151,542.521145398042,518.205725116894
"LOC100258123",56.6760208760413,31.7900951625644,315.973853913145,323.25693025526
"LOC100263259",453.40816700833,338.763201576077,441.171041312693,537.103822577971
"LOC100252980",976.418464917062,994.433914303969,1125.78105812451,858.371479416276
"LOC100258112",768.606388371577,626.860938986818,989.653957539285,1285.07062735322
"LOC100241000",138.209945645083,96.3637259615235,611.081509926366,909.09795154864
"LOC100263248",2222.29660803425,2270.01148270187,1374.18817598075,1656.07011961541
"LOC100251240",2020.45042842309,1375.91505625474,2748.37635196151,2602.9642660862
"LOC100240994",152.130371825163,156.963594865162,219.591892184922,320.273020129827
"LOC100256398",1610.79217226644,1326.24303256324,1487.4618217232,1277.1135336854
"LOC100261485",1440.76410963831,912.971795449898,1093.98494703891,1739.61960312754
"LOC100246084",143.181526423683,63.5801903251289,162.955069313698,72.6084797188739
"LOC100266694",301.277795183167,300.019023096702,805.832690325663,828.532378161944
"LOC100244526",5312.63122001208,6512.99574643039,3001.75161217488,3191.78919750502
"LOC100256387",133.238364866483,66.5605117466193,152.025156128023,190.970248027723
"LOC100261647",242.613141995685,340.750082523738,531.591232212367,509.253994740595
"LOC100852980",119.317938686403,103.317809278334,107.311874913898,156.157963231003
"LOC100249677",4464.4795391829,5035.74976184497,3171.66208078855,2473.6614939841
"LOC100254798",2209.37049800989,2514.39783926408,2809.98131718986,2302.58398012593
"LOC100244517",5635.78397062109,8298.20827790315,8292.82322251293,4797.13284498806
"LOC100254788",6.96021309004016,11.9212856859617,12.9171701285248,33.8176480882426
"LOC100259904",11523.1299286393,12726.9659102379,4307.37942362731,5153.21278662309
"LOC100265087",489.203548614251,449.035094171223,806.826318797088,841.462655372155
"LOC100259912",3572.57794750204,3217.75369473582,5934.94285982144,4609.14650708577
"LOC100247943",236.647245061365,180.806166237085,151.031527656598,180.029244234468
"LOC100265095",684.089515135375,713.29026021004,681.62913139754,549.039463079704
"LOC100263337",145.170158735123,127.160380650258,479.922551698268,322.262293546783
"LOC100241069",732.811006765656,897.076747868615,303.05668378462,248.659177119431
"LOC100266757",0,0,22.8534548427747,30.8337379628095
"LOC100249594",0.994316155720022,0,0.993628471424985,50.7264721323639
"LOC100242722",110.369093284922,41.7244999008658,105.324617971048,160.136510064914
"LOC100259176",1168.32148297103,960.656938193744,1010.52015543921,1101.06283628484
"LOC100259055",44.744227007401,67.5539522204494,84.4584200711237,71.6138430103962
"LOC100241950",57.6703370317613,59.6064284298083,170.904097085097,72.6084797188739
"LOC100245534",264.488097421526,219.550344716461,543.514773869467,837.484108538244
"LOC100264353",101.420247883442,96.3637259615235,675.66736056899,512.237904866028
"LOC104879136",4.97158077860011,3.97376189532056,17.8853124856497,13.9249139186881
"LOC100242068",680.112250512495,566.261070083179,402.419530927119,685.304692141152
"LOC100247207",679.117934356775,416.251558534828,999.590242253535,837.484108538244
"LOC100260906",593.606744964853,588.116760507442,343.795451113045,387.908316306312
"LOC100233020",20598.253481896,19517.1315488669,7154.12499425989,7520.44815280007
"LOC100257466",7084.50260950516,6779.23779341687,3744.98570880077,4079.99977817563
"LOC100232959",1630700.37033626,2093573.47422821,411867.944061899,230975.531079406
"LOC100266109",515.055768662972,547.385701080407,412.355815641369,585.84102129338
"LOC100267751",565.765892604693,614.939653300856,1046.29078041051,573.905380791647
"LOC100243789",193.891650365404,184.779928132406,71.5412499425989,158.147236647958
"LOC100242057",162.073533382364,135.107904440899,143.082499885198,143.227686020792
"LOC100255728",64.6305501218014,40.7310594270357,67.566736056899,80.5655733866957
"LOC109122436",42.755594695961,49.6720236915069,97.3755901996486,35.8069215051981
"LOC100266005",764.629123748697,693.421450733437,911.157308296711,857.376842707798
"LOC100245432",6209.50439247154,4252.91866846682,4908.52464883943,5886.26004077117
"LOC104879135",308.238008273207,235.445392297743,350.75085041302,423.715237811511
"LOC100250558",2699.56836277986,3828.71958614135,3172.65570925998,2317.5035307531
"LOC100248832",303.266427494607,369.559856264812,199.719322756422,230.755716366832
"LOC100255741",1569.0308937262,1817.00262663532,987.666700596435,911.087224965595
"LOC100260813",2972.01098944715,3453.19908703356,2851.71371298971,2399.06374084827
"LOC100253926",135.226997177923,121.199737807277,241.451718556271,272.530458122896
"LOC100266017",459.37406394265,323.861594468625,368.63616289867,423.715237811511
"LOC100259060",843.180100050579,995.427354777799,681.62913139754,677.34759847333
"LOC100243711",2567.3243140691,2656.45982702179,3256.12050085968,2051.93552958955
"LOC100247089",70.5964470561216,101.330928330674,161.961440842273,162.125783481869
"LOC100232848",1555.11046754611,973.571664353536,1670.2894604654,2304.57325354289
"LOC100253934",3294.16942390043,3784.014764819,6457.59143579098,4357.50341984091
"LOC100259075",482.243335524211,494.733355967409,767.081179940089,407.801050475867
"LOC100257561",14.9147423358003,9.93440473830139,64.585850642624,67.6352961764853
"LOC100262696",631.390758882214,573.21515339999,627.973193940591,605.733755462934
"LOC100264247",4931.80813237131,4240.00394230703,2380.73381753426,3355.90425440384
"LOC100267846",22.8692715815605,5.96064284298083,30.8024826141745,22.8766442949877
"LOC104879134",14.9147423358003,6.95408331681097,17.8853124856497,15.9141873356436
"LOC100250664",943.606031778301,874.227616970522,778.011093125763,771.838085778714
"LOC100255843",16.9033746472404,8.94096426447125,7.94902777139988,30.8337379628095
"LOC100241967",697.015625159736,747.067236320264,1073.11874913898,659.444137720731
"LOC100260912",410.652572312369,546.392260606576,875.386683325412,578.878564334036
"LOC100247106",1102.6966166935,1113.64677116359,1489.44907866605,2032.04279541999
"LOC100266115",1443.74705810547,1408.69859189114,970.775016582211,1056.30418440334
"LOC100257361",485.226283991371,560.300427240198,682.622759868965,510.248631449073
"LOC100259170",13.9204261800803,6.95408331681097,25.8343402570496,28.844464545854
"LOC104879132",123.295203309283,151.996392496011,230.521805370597,150.190142980136
"LOC100262474",592.612428809133,616.926534248516,1223.15664832416,1274.12962355996
"LOC100267863",10318.0187479067,16582.5083891727,1203.28407889566,2534.33433320124
"LOC100242062",917.753811729581,758.988522006226,1328.48126629521,811.623554117823
"LOC100247201",127.272467932163,186.766809080066,318.95473932742,196.938068278589
"LOC100245553",1111.64546209498,1099.73860452996,941.959790910886,901.140857880818
"LOC100252322",3819.16835412061,3874.41784793754,1524.22607516593,2506.48450536387
"LOC100852920",2545.44935864326,2543.20761300516,1018.46918321061,1101.06283628484
"LOC100854283",41.7612785402409,24.8360118457535,64.585850642624,142.233049312315
"LOC100852880",1502.41171129295,1516.98360353862,1141.67911366731,1081.17010211529
"LOC100852851",2163.63195484677,1634.20957945058,1335.43666559518,1250.2583425565
"LOC100854228",4246.72430108021,4278.74812078641,2664.91156036181,3018.72241022989
"LOC100852825",1049.00354428462,1185.17448527936,859.488627782612,806.650370575434
"LOC100852802",158.096268759484,109.278452121315,432.228385069869,477.425620069308
"LOC100854194",98.4372994162822,44.7048213223562,313.986596970295,532.130639035582
"LOC100854147",119.317938686403,67.5539522204494,1304.63418298101,2226.99159028162
"LOC100243811",1228.97476846995,1454.39685368732,450.113697555518,877.269576877353
"LOC100243701",79.5452924576018,63.5801903251289,93.4010763139486,84.5441202206066
"LOC100248958",1342.32681022203,1593.47852002354,2647.02624787616,1653.08620948998
"LOC100254064",13229.3764518549,22127.8931140925,14310.2372454626,8689.1462852614
"LOC100259067",8698.27773023875,8733.33520544075,5352.6765755664,5245.71400051152
"LOC100259183",635.368023505094,991.453592882479,979.717672825035,555.00728333057
"LOC100264358",1238.91793002715,806.673664750073,3440.93539654472,3103.2665304505
"LOC104879131",62.6419178103614,59.6064284298083,102.343732556773,146.211596146225
"LOC100242075",5490.61381188596,5996.40670003872,7757.25747641486,5608.75639910589
"LOC100241959",2131.81383786373,2511.41751784259,1625.57617925128,1304.96336152277
"LOC100247214",22898.1067500764,24924.4280479244,27652.6803597573,19287.0004140916
"LOC100247095",29.8294846716007,32.7835356363946,123.209930456698,226.777169532921
"LOC100252339",14.9147423358003,25.8294523195836,42.7260242712744,8.95173037629952
"LOC100257470",153.124687980883,96.3637259615235,350.75085041302,328.230113797649
"LOC100262595",2922.29518166115,3092.58019503322,3108.06985861735,2465.70440031628
"LOC100245437",3243.45929995871,3273.38636127031,1963.40985953577,1757.52306388014
"LOC104879130",174.005327251004,245.379797036044,311.999340027445,222.79862269901
"LOC100250563",2734.36942823006,3535.65464636146,1894.84949500745,1879.8633790229
"LOC100267850",279.402839757326,251.340439879025,156.993298485148,109.41003793255
"LOC100255744",809.373350756098,742.100033951114,1137.70459978161,948.883419887749
"LOC100250667",31.8181169830407,26.8228927934137,25.8343402570496,6.96245695934407
"LOC100260819",720.879212897016,1101.72548547762,1962.41623106435,908.103314840162
"LOC100255847",6712.62836726587,7156.74517347232,2547.66340073366,4183.44199585731
"LOC100266022",17.8976908029604,8.94096426447125,1064.17609289616,1543.67617155743
"F3H",3865.90121343945,3280.34044458712,31392.697926201,31816.4390307854
"LOC104879127",14.9147423358003,22.8491308980932,7.94902777139988,4.97318354238862
"LOC104879125",72.5850793675616,178.819285289425,217.604635242072,98.4690341392947
"LOC100248850",1188.20780608543,969.597902458215,1448.71031133763,2225.99695357315
"LOC100259173",1619.74101766792,1573.60971054694,1103.92123175316,1186.60159321393
"LOC100264349",1463.63338121987,1267.63004460726,1151.61539838156,1171.68204258676
"LOC100247204",519.033033285852,531.490653499124,2371.79116129144,1514.83170701157
"LOC100253942",625.424861947894,567.254510557009,834.647915996988,1516.82098042853
"LOC104879124",7.95452924576018,19.8688094766028,26.8279687284746,12.9302772102104
"LOC100241976",2241.18861499293,3081.65234982109,2486.05843550531,1685.90922086974
"LOC100259081",1530.25256365311,1635.20301992441,1748.78610970797,1470.07305513008
"LOC100264253",1493.46286589147,1775.27812673446,1902.79852277885,1835.1047271414
"LOC109122432",12.9261100243603,6.95408331681097,4.96814235712493,38.7908316306312
"LOC100247111",471.305857811291,312.933749256494,616.049652283491,724.095523771783
"LOC100252234",756.674594502937,621.893736617667,524.635832912392,527.157455493194
"LOC100262585",638.350971972254,736.139391108133,464.024496155468,576.88929091708
"LOC109122517",28.8351685158806,38.7441784793754,44.7132812141243,30.8337379628095
"LOC100267747",194.885966521124,165.904559129633,203.693836642122,200.9166151125
"LOC100245428",725.850793675616,756.008200584736,437.196527426993,346.133574550248
"LOC100250555",32.8124331387607,32.7835356363946,35.7706249712995,12.9302772102104
"LOC104879123",9.94316155720022,6.95408331681097,19.8725694284997,15.9141873356436
"LOC100260808",93.4657186376821,92.3899640662029,283.184114356121,228.766442949877
"LOC100257366",7595.58111354525,8791.94819339673,7707.57605284361,6658.09812654989
"LOC100243706",5373.284505511,6825.92949568688,3039.50949408903,2841.67707612086
"LOC100259071",230.681348127045,112.258773542806,616.049652283491,1054.31491098639
"LOC100241964",48.7214916302811,62.5867498512987,114.267274213873,167.098967024258
"LOC100247100",1144.45789523375,933.834045400331,616.049652283491,533.12527574406
"LOC100262480",3172.86285290259,3221.72745663114,5268.21815549527,3444.42692145836
"LOC100267639",1422.86641883535,1483.2066274284,3807.58430250054,1792.33534867686
"MYB4B",351.987919124888,375.520499107792,377.578819141494,376.967312513057
"LOC100257355",36.7896977616408,34.7704165840549,173.884982499372,520.19499853385
"LOC104879120",146.164474890843,94.3768450138632,84.4584200711237,236.723536617698
"LOC104879121",52.6987562531612,48.6785832176768,46.7005381569743,55.6996556747526
"LOC100245548",3564.62341825628,4113.8370021306,988.66032906786,1302.97408810582
"LOC109122502",337.073176789088,342.736963471398,234.496319256297,228.766442949877
"LOC100255852",609.515803456374,530.497213025294,575.310884955066,787.752273114358
"LOC100266137",4517.17829543606,4441.67235849455,3395.22848685917,4204.32936673534
"LOC100266125",3198.71507295131,3284.31420648244,2243.61308847762,3020.71168364685
"LOC100243817",382.811719952209,294.058380253721,627.973193940591,714.149156687006
"LOC100248964",3375.70334866948,2595.85995811815,1815.35921729345,2382.15491680415
"LOC100254073",5643.73849986685,8075.6776117652,6160.49652283491,3873.11534281226
"LOC100256423",12.9261100243603,16.8884880551124,8.94265624282487,9.94636708477724
"LOC104879118",163.067849538084,160.937356760482,19.8725694284997,88.5226670545175
"LOC100261510",106.391828662042,173.852082920274,120.229045042423,126.318861976671
"LOC100241024",819.316512313298,539.438177289765,71.5412499425989,423.715237811511
"LOC104879168",3.97726462288009,0,22.8534548427747,18.8980974610768
"LOC100259998",108.380460973482,159.943916286652,169.910468613672,93.4958505969061
"LOC104879169",11.9317938686403,20.8622499504329,10.9299131856748,27.8498278373763
"LOC100245364",30.8238008273207,86.4293212232221,57.6304513426491,56.6942923832303
"LOC100249006",2246.16019577153,2992.24270717638,645.85850642624,607.72302887989
"LOC100853656",1141.47494676659,1541.81961538438,1155.58991226726,766.864902236325
"LOC100244596",532.953459465932,514.602165444012,595.183454383566,407.801050475867
