"","Row.names","CO_A","CO_B","A1_A","A1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"30","LOC100240884",1362.21313333643,1671.96031745612,818.749860454188,655.46559088682,1127.09722553339,1.04135478243706,0.283358761092362,3.67504000378383,0.000237812149749772,0.00116170284825694
"31","LOC100240909",42057.5847546455,60938.6321052145,12267.3371082129,6878.90747583194,30535.6153609762,2.42745813083632,0.338585612322666,7.16940721191365,7.53231999105728e-13,1.53461509312753e-11
"32","LOC100240925",11072.7047100982,12667.3594818081,5883.27417930734,4066.07486425694,8422.35330886764,1.25464954295375,0.277008817070178,4.5292765631929,5.91859863402221e-06,4.27113182283464e-05
"33","LOC100240944",16741.301113858,26232.7891519586,4252.72985769894,4601.18941341795,12957.0023842334,2.27907961429555,0.289176664674351,7.88127083788757,3.24068015916531e-15,8.36933659543718e-14
"34","LOC100241016",6340.75412502658,6300.39948503074,2632.12182080479,3250.4727633052,4630.93704854183,1.1036047686359,0.246913603092321,4.46959889943068,7.83664172689987e-06,5.5113341573072e-05
"35","LOC100241021",5499.56265728744,5664.59758177945,2594.36393889064,2735.25094831374,4123.44378156782,1.06677213544375,0.231939701948495,4.59935115239839,4.23808879763941e-06,3.1660092980884e-05
"36","LOC100241023",4447.57616453566,4458.56084654966,1469.57650923755,1999.21978404023,3093.73332609078,1.360366839961,0.266665656902253,5.10139496688038,3.37159115655094e-07,3.10808928828302e-06
"37","LOC100241024",819.316512313298,539.438177289765,71.5412499425989,423.715237811511,463.502794339293,1.45604844810873,0.618412609647492,2.35449346503252,0.0185479698358789,0.0481979582053179
"38","LOC100241032",2881.52821927662,3435.31715850462,1248.99098858121,1632.19883861195,2299.5088012436,1.13254221432557,0.272598197638558,4.15462106549663,3.25827066253312e-05,0.000197414596765675
"39","LOC100241055",1772.8657056488,1608.38012713099,706.469843183164,908.103314840162,1248.95474770078,1.06640495062604,0.274963083702521,3.87835681890944,0.000105164392717544,0.000563989843422724
"40","LOC100241061",401.703726910889,545.398820132746,161.961440842273,131.29204551906,310.089008351242,1.69136800166571,0.360196354981353,4.69568328017443,2.65716989781755e-06,2.06611861368465e-05
"41","LOC100241069",732.811006765656,897.076747868615,303.05668378462,248.659177119431,545.400903884581,1.56277172519731,0.308968525529162,5.05802888019352,4.23612291778371e-07,3.83150669290123e-06
"42","LOC100241098",5714.33494692297,7561.07544632119,2945.11478930366,2447.80093956368,4667.08153052787,1.29961905467492,0.268793459832763,4.83500995702615,1.33138970832305e-06,1.09608695579086e-05
"43","LOC100241136",192.897334209684,264.255166038817,87.4393054853987,94.4904873053838,159.770573259821,1.32930283144524,0.4210073424652,3.15743384346111,0.00159164347938322,0.00608480837360869
"44","LOC100241147",12828.6670410997,13779.019372024,3795.66076084344,6469.11715193912,9218.11608147658,1.37414195983423,0.307280447649237,4.47194727274943,7.75105412299406e-06,5.46257028863697e-05
"45","LOC100241166",19646.6929208719,23303.1331946336,6267.80839774881,7930.2384766929,14286.9682474868,1.59696058397255,0.255544167982334,6.24925466537334,4.12415996308107e-10,6.01912492440993e-09
"46","LOC100241171",3129.11294205091,2750.83667203565,1407.9715440092,1330.8239159432,2154.68626850974,1.10226153407588,0.246661705816277,4.46871771371309,7.86898949293564e-06,5.53022711054048e-05
"47","LOC100241173",6212.4873409387,7133.89604257423,2097.54970317814,2463.71512689932,4476.9120533976,1.54894434693476,0.247587078902046,6.25615986829255,3.94572282796289e-10,5.7838102790706e-09
"48","LOC100241174",791.475659953138,660.637915097042,97.3755901996486,426.699147936944,494.047078296693,1.47032196624903,0.549840115773661,2.67409002011465,0.0074932334441416,0.0227753243338635
"49","LOC100241185",853.123261607779,1331.21023493239,355.718992770145,401.833230225001,735.471429883828,1.52778091052465,0.327833281094155,4.66023737866281,3.15844916193188e-06,2.41877999624943e-05
"50","LOC100241199",3357.80565786652,3780.04100292368,973.755901996485,628.610399757922,2185.05324063615,2.15528091541112,0.299157131411246,7.20451123877203,5.82524182629054e-13,1.20879760942675e-11
"51","LOC100241227",6936.34950230287,9567.82520345807,2388.68284530566,2292.63761304115,5296.37379102694,1.81784401341599,0.266076996034855,6.83202246156545,8.37257362555693e-12,1.50244492907014e-10
"52","LOC100241228",3429.39642107836,3722.42145544153,1451.6911967519,2108.62982197278,2678.03472381114,1.00630517195319,0.282356070922649,3.56395797924551,0.000365304460469497,0.00168599363361673
"53","LOC100241232",2551.41525557758,2969.39357627828,1011.51378391063,1350.71665011275,1970.75981646981,1.22473311356328,0.275966614592805,4.43797564198264,9.0808892499464e-06,6.29637456759776e-05
"54","LOC100241255",1330.39501635339,951.715973929273,167.923211670822,693.261785808974,785.823996940615,1.40598163028947,0.529423170488818,2.6556858646578,0.00791473043665337,0.0237701180624328
"55","LOC100241271",627.413494259334,895.089866920955,322.92925321312,308.337379628095,538.442498505376,1.27012625497483,0.321792931093428,3.94702969595707,7.91267458501751e-05,0.000438337397362821
