ID,CO_A,CO_B,AF_A,AF_B
LOC100260073,358.6555587,296.9608029,584.341856,499.8192485
LOC100254980,7799.899002,10850.57941,7087.155355,2204.693557
LOC100249832,57.29322023,39.13436937,129.5559161,138.0532367
LOC100258386,1428.892913,1790.972904,892.5955874,1087.792973
LOC100251414,914.3997949,738.9489746,1131.157171,1326.475377
LOC100253252,211.9849149,177.255673,1366.144798,1596.760328
LOC100265189,6648.305276,10953.01938,3891.144928,5120.444447
LOC100259985,3954.37806,4042.350154,2084.510016,1927.755438
LOC104877630,327.7172197,432.7800848,491.4189921,632.8826091
LOC100249755,1612.231217,1177.484114,1296.45265,1304.020934
LOC100248128,2864.661012,3754.597438,2897.585075,2995.588907
LOC100251507,115.7323049,95.5339017,39.31351937,68.19497234
LOC100243007,551.1607786,414.363911,463.7208307,465.7217623
LOC100246366,190.2134912,216.3900424,209.0764439,228.7026511
LOC100264837,1.145864405,0.0,45.5679429,22.45444211
LOC100853612,166.1503387,209.4839772,177.8043262,169.6557848
LOC100258359,6.875186428,1.151010864,24.12420507,26.61267213
LOC104877636,158.1292878,158.8394992,201.0350422,280.2647034
LOC104877639,34.37593214,37.98335851,86.66844042,103.9557505
LOC100242885,10.31277964,14.96314123,15.1893143,16.63292008
LOC109121381,16.04210166,8.057076047,17.86978153,9.979752049
LOC104877640,218.8601013,187.6147708,240.3485616,256.9786153
LOC100249744,51.56389821,75.96671702,34.84607398,39.9190082
LOC100242888,550.0149142,530.6160083,557.5371837,477.3648064
LOC104877678,3.437593214,4.604043456,16.08280338,16.63292008
LOC100265177,171.8796607,191.0678034,33.05909583,40.7506542
LOC100259975,2627.46708,3047.876768,1692.268311,757.6295098
LOC104877641,5.729322023,16.11415209,22.33722691,20.7911501
LOC100254870,312.8209825,263.5814878,303.786286,181.2988289
LOC100249746,1834.528912,2455.106173,1127.583215,585.4787869
LOC100244683,1458.685387,1944.057349,1763.747437,2512.402578
LOC100244598,3868.43823,3792.580797,1623.469652,1330.633607
LOC104877642,12.60450845,40.28538024,47.35492106,29.10761014
LOC100251593,3148.835384,3327.572408,2777.857539,2558.143109
LOC100246258,12.60450845,2.302021728,178.6978153,227.0393591
LOC100241138,12.60450845,18.41617382,58.97027905,72.35320236
LOC100263414,3898.230705,3649.855449,2399.91166,2402.625306
LOC100258275,9993.083473,8737.323468,5944.382826,4912.532946
LOC100266917,2933.412876,2441.294042,2467.816829,2180.575823
LOC100261730,1826.507861,1575.733873,2069.320701,2005.098516
LOC100249741,2147.349894,2864.86604,1145.452996,1054.527133
LOC100256628,925.8584389,1297.189244,348.4607398,444.0989662
LOC100244592,627.9336937,727.438866,437.8096475,389.2103299
LOC100266911,497.3051516,435.0821066,619.18793,712.7206255
LOC100261722,3.437593214,3.453032592,54.50283367,111.4405646
LOC100251495,2760.387351,2529.921879,2393.657236,1743.961671
LOC100246357,2190.892742,2167.353457,1846.841921,1902.806057
LOC100265216,84.79396594,87.47682566,473.5492106,607.933229
LOC100241269,6.875186428,0.0,37.52654121,40.7506542
LOC104877647,4.583457619,4.604043456,28.59165045,29.93925615
LOC100248044,84.79396594,78.26873875,131.3428942,132.2317147
LOC100852799,68.75186428,50.64447801,76.84006058,55.72028228
LOC100258383,50.4180338,31.07729333,121.5145144,92.31270646
LOC104877649,175.3172539,273.9405856,274.3011465,190.4469349
LOC100263459,1496.498912,1683.928894,2555.378759,1154.324654
LOC100853047,4269.490772,8358.640894,4966.012287,538.9066107
LOC104877651,205.1097284,222.1450967,165.2954792,161.3393248
LOC100256700,29.79247452,28.7752716,57.1833009,27.44431814
LOC100261799,3708.017213,6575.725065,2997.655852,493.9977264
LOC100267274,24.0631525,43.73841283,14.29582522,11.64304406
LOC100232878,10.31277964,13.81213037,12.50884707,4.989876025
LOC104877654,1028.986235,1813.993122,775.5485184,90.64941445
LOC100258661,45.83457619,23.02021728,44.67445383,34.92913217
LOC100244996,82.50223713,143.876358,69.69214797,40.7506542
LOC104877692,44.68871178,67.90964097,64.33121351,27.44431814
LOC100248372,103.1277964,82.8727822,206.3959767,295.2343315
LOC100251982,12.60450845,4.604043456,67.90516981,69.02661834
LOC100257113,3997.920908,5493.774853,6280.334719,3833.888079
LOC100262655,2077.452166,2237.565119,1746.771145,1368.889323
LOC100260767,1488.477862,1530.844449,1593.984512,1722.338875
LOC100255695,1143.572676,1071.591114,1419.754143,1773.900927
LOC100262651,972.8388795,835.6338872,1735.155787,1412.134915
LOC109121833,17.18796607,11.51010864,18.76327061,14.13798207
LOC100245388,127.1909489,131.2152385,125.0884707,112.2722106
LOC100250505,61.87667785,52.94649974,106.3252001,118.0937326
LOC109121743,13.75037286,10.35909778,10.72186892,19.12785809
LOC104877707,73.3353219,50.64447801,25.01769414,33.26584016
LOC100264177,4570.85311,3674.026678,7100.557691,8898.612244
LOC100248356,576.3697955,393.6457155,286.8099936,592.1319549
LOC100260067,3789.373586,2916.661529,2500.875925,2576.439321
LOC100246364,819.2930493,1147.557831,380.6263466,371.7457638
LOC100261729,32.08420333,17.26516296,89.34890765,94.80764447
LOC100251410,1604.210166,1770.254709,1522.505386,1325.643731
LOC104877715,836.4810154,702.116627,637.0577116,577.9939729
LOC100264283,59.58494904,35.68133678,82.20099504,66.53168033
LOC100249165,258.9653554,237.108238,293.0644171,324.3419416
LOC104877716,874.2945407,878.2212892,696.9214797,669.4750333
LOC100250733,9.166915237,5.75505432,14.29582522,16.63292008
LOC100245600,760.8539647,1274.169026,1501.061649,1021.261293
LOC100257648,6206.001615,7258.274508,3190.649492,2206.356849
LOC100264557,4130.841179,5509.889006,3990.322216,2708.671035
GST1,908.6704729,1109.574473,783.5899201,617.0813351
LOC100254264,545.4314566,667.5863011,752.3178024,410.00148
LOC100254975,246.360847,286.6017051,200.1415531,150.5279267
LOC104877740,260.1112199,488.0286063,136.7038287,88.15447644
LOC100249829,1318.88993,1430.706504,886.3411639,989.6587449
LOC100267010,2117.55742,2893.641312,1698.522734,1691.567972
LOC104877721,465.2209483,400.5517806,246.6029851,260.3051993
LOC100244701,1100.029828,1252.29982,717.4717284,650.3471752
NCED1,418.2405077,374.0785308,1602.919403,2722.809017
LOC100253154,2502.56786,2852.204921,2160.456587,1699.884432
ETR1,2625.175351,2485.032455,1526.972832,918.1371885
LOC100242892,637.100609,531.7670191,1483.191867,2257.918901
LOC100256555,2761.533215,3100.823267,1762.853948,1795.523723
LOC100264502,624.4961005,526.0119648,647.7795805,632.0509631
LOC100257743,503.0344736,465.008389,1426.008566,1118.563876
LOC100261047,40.10525416,12.6611195,220.6918019,448.2571962
LOC100243929,44.68871178,32.22830419,50.03538828,70.68991035
LOC100252450,3320.715045,3474.901798,3417.595718,2961.491421
LOC100243967,2630.904673,3471.448766,4577.344539,4564.904917
LOC100249133,1102.321557,1293.736211,885.4476748,834.9725881
LOC100257731,387.3021688,417.8169436,527.1585551,533.9167346
LOC100254239,1584.730472,2197.279739,310.9341986,187.1203509
LOC100262853,666.8930835,599.6766601,524.4780879,490.6711424
LOC100242208,277.2991859,306.1688898,461.9338526,424.9711081
LOC104877768,113.4405761,142.7253471,108.1121783,78.17472439
LOC104877769,69.89772868,148.4804014,162.6150119,81.5013084
LOC100259352,2119.849149,1758.7446,1480.5114,1648.32238
LOC100257585,441.1577958,399.4007698,473.5492106,498.9876025
LOC100264528,351.7803722,284.2996834,648.6730695,810.854854
LOC100259465,450.324711,466.1593999,410.1114861,362.5976578
LOC104877767,152.3999658,202.577912,109.0056673,90.64941445
LOC100242245,2633.196402,2382.592488,2075.575125,2018.404852
LOC100247376,399.9066772,321.132031,469.0817652,558.8661148
LOC100854119,14640.7095,21917.54887,9219.913781,12461.38373
LOC100252492,1350.974133,2198.43075,817.542505,481.5230364
LOC100257623,1007.214812,1228.128592,653.1405149,736.0067136
LOC109121786,6.875186428,13.81213037,22.33722691,4.158230021
LOC100267869,2738.615927,2529.921879,1622.576163,1866.213633
LOC100262744,665.7472191,547.8811712,539.6674022,617.9129811
LOC100261226,968.2554219,980.661256,892.5955874,1054.527133
LOC100264649,1108.050879,1289.132168,728.1935974,554.7078847
LOC100268020,35.52179654,33.37931505,44.67445383,42.41394621
LOC100267894,5799.219752,7223.744182,3833.068138,4638.921411
LOC100255982,3756.143518,3938.759176,1398.310405,1215.034812
LOC100245577,960.2343711,1014.040571,476.2296778,487.3445584
LOC100250703,1942.240166,2468.918303,2197.983128,2440.049376
LOC100255881,4042.60962,5669.879516,2079.149081,1160.146176
LOC100244099,252.090169,215.2390315,154.5736102,210.406439
LOC100261253,36122.22949,29761.68791,32785.68817,31144.31121
LOC100266461,7269.363783,9836.538843,6474.221848,5830.670135
LOC100254368,128.3368133,122.0071516,137.5973178,153.8545108
LOC100244118,2649.238504,2313.531836,2726.035172,2986.440801
LOC100264655,300.216474,401.7027915,377.9458794,252.8203853
LOC109121742,8.021050832,17.26516296,29.48513952,16.63292008
LOC100852412,396.469084,429.3270522,369.9044777,328.5001716
LOC100259335,14.89623726,10.35909778,75.05308243,114.7671486
LOC100852663,56.14735583,34.53032592,107.2186892,108.9456265
LOC109121838,24.0631525,19.56718469,50.03538828,56.55192828
LOC104877757,273.8615927,269.3365422,376.1589012,453.2470722
LOC100855352,56.14735583,50.64447801,154.5736102,171.3190768
LOC100247369,728.7697613,802.2545721,575.4069653,488.1762044
LOC100252484,58.43908464,37.98335851,161.7215228,167.1608468
LOC100264678,154.6916946,164.5945535,112.5796236,108.9456265
LOC100268036,152.3999658,157.6884884,192.9936405,147.2013427
LOC100250862,28.64661012,8.057076047,20.55024876,29.93925615
LOC100256002,50.4180338,51.79548888,92.92286396,124.7469006
LOC104877754,195.9428132,189.9167925,201.0350422,153.8545108
LOC100241033,26.35488131,18.41617382,32.16560675,23.28608812
LOC100261524,98.5443388,93.23187998,93.81635303,113.1038566
LOC100244403,1020.965185,1238.48769,952.4593556,918.9688346
LOC104877751,40.10525416,21.86920641,31.27211768,29.93925615
LOC100259870,13.75037286,9.208086911,15.1893143,14.13798207
LOC100253035,69.89772868,58.70155406,45.5679429,35.76077818
LOC100263303,38.95938976,9.208086911,31.27211768,37.42407019
LOC100246144,5584.943108,5477.660701,4286.0671,4130.785702
LOC100246240,757.4163715,964.547104,312.7211768,215.3963151
LOC100261617,690.956236,620.3948556,660.2884275,755.9662177
LOC100266806,1400.246302,1630.982394,1081.121783,1049.537257
LOC100265067,7240.717173,6587.235174,4717.622324,4045.126164
LOC100244491,1197.428303,1240.789711,790.7378327,622.0712111
LOC100249639,16.04210166,10.35909778,85.77495135,109.7772725
LOC100263309,77.91877952,50.64447801,38.42003029,24.11773412
LOC100256445,45.83457619,48.34245628,12.50884707,9.148106045
LOC100242776,2156.51681,2169.655478,741.5959335,666.1484493
LOC100259787,5.729322023,0.0,22.33722691,21.62279611
LOC100264983,3.437593214,0.0,133.1298724,256.1469693
LOC100242701,0.0,0.0,17.86978153,27.44431814
LOC100247839,26.35488131,13.81213037,124.1949816,174.6456609
LOC100252952,97.39847439,44.88942369,632.5902662,832.4776501
LOC100258085,239.4856606,252.0713792,1597.558469,1862.055403
LOC100247923,1661.503387,2034.987207,1056.997578,813.349792
LOC100253047,1486.186133,1071.591114,1360.783864,1175.115804
LOC100258180,49.2721694,64.45660838,100.0707766,113.1038566
LOC100263319,3078.937655,3174.487963,2235.509669,2169.764425
LOC100249643,614.1833209,719.3817899,379.7328575,296.8976235
LOC100241051,4269.490772,4552.247967,4734.598616,4604.823925
LOC100246160,362.0931519,634.206986,441.3836038,215.3963151
LOC100246156,2837.160266,2687.610367,2080.04257,1479.498241
LOC100251296,61.87667785,21.86920641,64.33121351,69.02661834
LOC109121798,18.33383047,16.11415209,8.041401689,9.148106045
LOC100854377,3265.713553,3546.264472,2040.729051,1922.765562
LOC100249573,36.66766095,80.57076047,58.97027905,48.23546824
LOC100254688,121.4616269,112.7990647,158.1475665,275.2748274
LOC100261543,2708.823453,3236.642549,2521.426174,2727.798894
LOC100266739,2451.003962,2300.870717,2136.332382,2045.84917
LOC100252956,162.7127455,194.520836,234.094138,212.0697311
LOC100241125,2118.703284,1689.683948,1275.008912,1067.833469
LOC100244419,33778.93678,45469.53317,22284.51106,20810.27796
LOC100249576,2456.733284,2401.008662,2641.15371,2988.935739
LOC100261626,257.819491,218.6920641,481.5906122,405.84325
LOC100855287,799.8133544,880.5233109,503.9278392,439.1090902
LOC104877799,929.2960322,855.2010719,757.6787369,608.764875
LOC100249646,179.9007115,180.7087056,214.4373784,247.8305092
LOC104877797,524.8058973,482.273552,247.4964742,286.9178714
LOC100854011,696.685558,649.1701272,383.3068138,370.0824718
LOC100244978,1019.81932,883.9763435,1322.363833,1446.232401
LOC100248493,2228.706267,1789.821893,2024.646247,1922.765562
LOC100267286,2988.414367,3659.063536,1653.848281,1415.461499
LOC100243367,4802.31772,5064.447801,2629.538352,2858.367316
LOC100257013,2468.191928,2086.782696,1342.020593,1627.53123
LOC100853811,177.6089827,238.2592488,163.508501,216.2279611
LOC100243362,72.18945749,35.68133678,40.20700844,24.11773412
LOC100265689,9491.194864,12137.40956,11375.90292,9544.801189
LOC104877796,249.7984402,433.9310957,231.4136708,238.6824032
LOC100260466,83.64810154,138.1213037,147.4256976,145.5380507
LOC100245090,7991.258358,9175.858607,6228.512352,4838.516452
LOC100257125,207.4014572,241.7122814,200.1415531,177.9722449
LOC100243255,1030.1321,1077.346169,601.3181485,516.4521686
LOC100260352,6.875186428,8.057076047,136.7038287,256.9786153
LOC100255394,813.5637273,767.7242462,1178.512092,1385.522243
LOC100250221,4009.379552,4273.703338,3904.547264,3959.466626
LOC100263894,435.4284738,401.7027915,504.8213282,807.52827
LOC100250216,257.819491,93.23187998,362.7565651,513.1255845
LOC100245083,1.145864405,0.0,28.59165045,20.7911501
LOC100245095,3677.078874,3747.691373,4131.49349,3329.078954
LOC100267397,770.0208799,833.3318655,444.9575601,393.3685599
LOC100262230,397.6149484,302.7158572,225.1592473,244.5039252
LOC100267404,2310.06264,2669.194193,2181.900325,2304.491077
LOC100257122,1117.217795,1061.232017,851.4950899,760.9560938
LOC100251993,338.0299994,310.7729333,159.0410556,125.5785466
LOC100262240,11708.44249,13791.41217,12351.59299,9868.311485
LOC100256921,272.7157283,258.9774444,251.9639196,233.6925272
LOC104877794,18.33383047,20.71819555,30.3786286,75.67978637
LOC100246643,323.1337621,239.4102597,585.2353451,628.7243791
LOC100251788,52.70976261,59.85256492,95.60333119,19.9595041
LOC100243251,13.75037286,8.057076047,27.69816137,55.72028228
LOC100246650,3423.842841,4075.729469,2944.046507,3041.329437
LOC100250108,3867.292366,4000.913763,3174.566689,3209.32193
LOC100267281,2420.065623,2303.172739,2374.000476,1947.714942
LOC109121825,24.0631525,4.604043456,25.91118322,5.821522029
LOC100241522,5527.649888,6826.645434,9758.687694,10392.24847
LOC100262115,84.79396594,66.75863011,109.0056673,106.4506885
LOC100263791,26.35488131,48.34245628,75.9465715,74.84814037
LOC100257006,430.8450161,306.1688898,483.3775904,430.7926301
LOC100251875,6613.929344,6366.241088,4595.214321,4526.6492
LOC100258644,5526.504024,9849.199962,4353.078781,3454.657501
LOC100246744,17.18796607,3.453032592,46.46143198,54.05699027
LOC100253502,1024.402778,1083.101223,796.0987672,758.4611558
LOC104877790,566.0570159,507.595791,822.9034395,824.9928361
LOC100243260,1603.064302,1351.286754,1466.215575,1412.966561
LOC100263890,336.884135,397.098748,259.1118322,231.1975891
LOC100265574,129.4826777,155.3864666,39.31351937,35.76077818
LOC100260359,3461.656366,4277.15637,2566.994117,2590.577303
LOC100258729,530.5352193,522.5589322,511.9692408,502.3141865
LOC100248481,5345.457448,6157.908122,3177.247156,2932.383811
LOC100262814,837.6268798,893.1844304,934.589574,842.4574022
LOC100257692,295.6330164,474.2164759,245.709496,206.248209
LOC100257710,2972.372266,4409.52262,1418.860654,1215.034812
LOC109122048,33.23006773,18.41617382,39.31351937,88.15447644
LOC100242314,248.6525758,279.6956399,336.8453818,281.9279954
LOC100854487,244.0691182,215.2390315,293.9579062,353.4495518
LOC104878213,783.7712528,928.8657672,623.6553754,503.1458325
LOC100254306,135.2119997,159.9905101,117.047069,255.3153233
LOC100249209,215.4225081,310.7729333,150.1061649,113.1038566
LOC100266372,285.3202368,204.8799338,343.0998054,325.1735876
LOC100249552,190.2134912,59.85256492,1817.356782,3131.147206
LOC100244391,1503.374099,1492.86109,1295.559161,1386.353889
LOC100265795,2342.146843,2695.667443,1345.594549,1215.034812
LOC100255711,76.77291511,56.39953233,97.39030934,158.8443868
LOC100852648,440.0119314,353.3603352,438.7031366,711.8889795
LOC100245688,24.0631525,21.86920641,8.041401689,34.09748617
LOC100852692,56.14735583,42.58740196,67.01168074,112.2722106
LOC100267788,1591.605658,2060.309446,1895.98382,1397.996933
LOC100253882,660.0178971,921.959702,438.7031366,185.4570589
LOC100852870,44.68871178,62.15458665,44.67445383,60.7101583
LOC100257753,1470.144031,1603.358133,1111.500411,1313.169041
LOC100255491,2182.871691,2628.908813,2826.999438,2828.42806
LOC104878317,46178.33551,53065.05386,30155.25633,17008.82408
LOC100250311,1333.786167,1473.293906,1201.742808,989.6587449
LOC100253444,3272.58874,3642.949384,3430.998054,2827.596414
LOC100243458,592.4118972,399.4007698,228.7332036,325.1735876
LOC100265776,1196.282438,841.3889415,1484.978845,1447.064047
LOC100257380,2100.369454,2592.076466,2115.782133,1869.540217
LOC100262495,255.5277622,379.8335851,176.9108371,138.0532367
LOC100853862,32.08420333,27.62426073,64.33121351,119.7570246
LOC100262386,470.9502703,438.5351391,727.3001083,895.6827464
LOC100257176,26.35488131,25.32223901,28.59165045,13.30633607
LOC100267547,433.136745,391.3436937,257.324854,243.6722792
LOC100245242,2046.513827,1695.439003,1839.694009,1603.413496
LOC100262280,119.1698981,57.5505432,276.9816137,327.6685256
LOC104878254,90.52328797,168.0475861,184.0587498,98.96587449
LOC100250652,1530.874845,1535.448492,1917.427558,1713.190768
LOC100853846,1782.965014,1443.367623,1723.540429,1448.727339
LOC100257542,859.3983035,881.6743217,3426.530608,4949.125371
LOC100242155,2917.370774,2348.062162,2414.207485,2795.993866
LOC100854226,100.8360676,127.7622059,101.8577547,110.6089185
LOC100854281,1245.554608,1352.437765,839.8797319,1105.257539
LOC100248503,429.6991517,379.8335851,463.7208307,470.7116383
LOC100258657,202.8179996,270.487553,745.1698898,933.9384626
LOC100263809,104.2736608,43.73841283,36.63305214,42.41394621
LOC100854000,513.3472533,822.9727677,536.0934459,269.4533053
LOC100253608,486.992372,528.3139865,538.7739131,497.3243105
LOC100854350,427.4074229,436.2331174,247.4964742,256.9786153
LOC100247775,13.75037286,17.26516296,23.23071599,20.7911501
LOC100263052,49.2721694,20.71819555,131.3428942,141.3798207
LOC100242640,4136.570501,8427.701545,2852.910621,2819.279954
LOC100247658,350.6345078,290.0547377,492.3124812,601.280061
LOC104878311,46.98044059,57.5505432,9.828379842,18.29621209
LOC100259633,5811.82426,5972.595373,3172.779711,2810.963494
LOC100249410,655.4344395,747.0060507,644.2056242,595.4585389
LOC100853913,531.6810838,747.0060507,577.1939434,675.2965553
LOC100853952,68.75186428,72.51368443,159.9345447,118.0937326
LOC100264251,41.25111857,25.32223901,69.69214797,46.57217623
LOC100241452,10.31277964,5.75505432,96.49682026,139.7165287
LOC100853398,154.6916946,191.0678034,199.2480641,167.1608468
LOC100853437,822.7306425,1083.101223,493.2059702,436.6141522
LOC100853474,72.18945749,20.71819555,124.1949816,146.3696967
LOC100242393,368.9683383,232.5041945,270.7271902,293.5710395
LOC100261101,545.4314566,616.9418231,523.5845988,538.0749647
LOC100259506,53.85562702,49.49346715,139.3842959,184.6254129
LOC104878163,4520.435076,5064.447801,2532.148043,1994.287118
LOC100256016,317.4044401,277.3936182,397.602639,557.2028228
LOC100853187,666.8930835,768.8752571,588.8093014,588.8053709
LOC100853624,13.75037286,4.604043456,38.42003029,101.4608125
LOC100250873,1703.90037,2008.513958,1574.327753,2064.977028
LOC100265861,24.0631525,3.453032592,298.4253516,437.4457982
LOC100853702,154.6916946,58.70155406,301.9993079,352.6179057
LOC100245726,234.9022029,162.2925318,348.4607398,453.2470722
LOC100853773,2355.897216,2338.854075,2943.153018,3925.369139
LOC100853814,391.8856264,368.3234764,451.2119836,601.280061
LOC100241561,37.81352535,13.81213037,185.8457279,237.0191112
LOC104878166,2.291728809,2.302021728,20.55024876,29.93925615
LOC100263950,2737.470063,3585.398841,1642.232923,1372.215907
LOC100853358,2326.104741,3253.907712,19738.06719,28027.30198
LOC109122033,11.45864405,28.7752716,33.05909583,29.10761014
LOC100854349,26.35488131,31.07729333,37.52654121,51.56205226
LOC100853163,6.875186428,6.906065183,41.10049752,55.72028228
LOC100245282,10390.69842,6518.174522,10067.83491,12502.13438
LOC100256611,174.1713895,117.4031081,157.2540775,205.416563
LOC100258235,209.693186,272.7895747,206.3959767,258.6419073
LOC109121420,8.021050832,3.453032592,19.65675968,13.30633607
LOC100853264,179.9007115,132.3662493,78.62703873,63.20509631
LOC100253173,21.77142369,9.208086911,24.12420507,20.7911501
LOC109122128,18.33383047,23.02021728,0.893489077,4.158230021
LOC100264749,1819.632675,1933.698251,1667.250617,1215.866458
LOC100249342,10.31277964,12.6611195,73.26610427,91.48106045
LOC100251437,105.4195252,108.1950212,79.52052781,71.52155635
LOC100241174,861.6900323,732.0429094,545.9218257,421.6445241
LOC104878348,232.6104741,203.7289229,185.8457279,113.9355026
LOC100246449,992.3185744,1281.075092,601.3181485,449.9204882
LOC100852711,73.3353219,54.0975106,31.27211768,27.44431814
LOC100855303,17.18796607,10.35909778,43.78096475,29.10761014
LOC100252950,43.54284738,41.4363911,67.90516981,81.5013084
LOC100250196,13.75037286,20.71819555,3.573956306,6.653168033
LOC100854589,883.461456,1597.603079,494.9929484,395.031852
LOC100241190,2675.593385,2807.315497,1996.054597,1761.426237
LOC104878410,184.4841691,145.0273689,477.1231669,587.9737249
LOC100258406,1352.119997,1756.442578,2765.348692,3091.228197
LOC100258324,32.08420333,80.57076047,176.0173481,157.1810948
LOC100266094,258.9653554,254.3734009,411.0049752,464.0584703
LOC100854704,3217.587248,3625.684221,1635.08501,1185.927202
LOC100853013,224.5894233,153.0844449,235.8811162,180.4671829
LOC100267455,18.33383047,6.906065183,1627.937097,2781.855884
LOC100853715,4646.480161,3587.700863,3439.932945,3446.341041
LOC100261350,600.432948,659.529225,788.0573655,918.9688346
LOC100852483,653.1427106,628.4519317,1203.529786,1848.749067
LOC100246586,568.3487447,536.3710626,679.9451872,563.0243448
LOC100855415,71.04359309,125.4601842,73.26610427,49.06711424
LOC100255907,198.234542,200.2758903,385.9872811,414.9913561
LOC100852934,174.1713895,73.66469529,173.3368808,172.9823689
LOC100852973,64.16840666,58.70155406,220.6918019,266.9583673
LOC100855269,14.89623726,9.208086911,22.33722691,28.27596414
LOC100247570,568.3487447,778.083344,527.1585551,598.785123
LOC100267927,399.9066772,319.9810202,628.1228208,906.4941445
LOC109122206,24.0631525,8.057076047,13.40233615,19.9595041
LOC104878513,135.2119997,117.4031081,145.6387195,153.8545108
LOC100262782,1629.419183,1391.572134,2642.940688,4368.63646
LOC104878474,107.711254,124.3091733,116.1535799,48.23546824
LOC109122187,1714.213149,2539.129966,1171.364179,942.2549227
LOC100855126,4019.692331,3253.907712,3371.134286,2348.568316
LOC100853015,194.7969488,178.4066839,190.3131733,183.7937669
LOC104878571,12.60450845,24.17122814,40.20700844,63.20509631
LOC100853250,1168.781693,948.4329519,750.5308243,689.4345374
LOC100854206,92.81501678,33.37931505,124.1949816,94.80764447
LOC100241274,967.1095575,992.1713647,640.6316679,735.1750676
LOC100253284,287.6119656,165.7455644,289.4904608,355.9444898
LOC100854548,1094.300506,715.9287573,1115.967857,1242.47913
LOC104878519,365.5307451,336.0951723,167.0824573,192.110227
LOC100853209,1758.901861,2215.695913,1487.659312,1565.989426
LOC100853166,14.89623726,16.11415209,36.63305214,49.06711424
LOC100261306,17.18796607,9.208086911,29.48513952,15.80127408
LOC100853341,277.2991859,230.2021728,489.6320139,162.1709708
LOC100853658,167.2962031,155.3864666,171.5499027,222.0494831
LOC104878527,1199.720032,1255.752853,870.2583605,904.8308525
LOC100854058,113.4405761,142.7253471,129.5559161,227.0393591
LOC100854933,21.77142369,17.26516296,16.08280338,28.27596414
LOC104878542,200.5262708,90.92985825,181.3782825,104.7873965
LOC100854907,598.1412192,641.1130512,620.9749082,616.2496891
LOC100244845,209.693186,268.1855313,338.63236,376.7356399
LOC104878626,2225.268674,2813.070551,2147.94774,2340.251856
CBL03,865.1276255,1000.228441,632.5902662,716.8788556
LOC104878641,899.5035576,924.2617237,637.0577116,727.6902536
LOC100259049,34.37593214,86.32581479,26.8046723,34.09748617
LOC104878649,198.234542,288.9037268,302.8927969,411.664772
LOC100263268,206.2555928,171.5006187,292.170928,239.5140492
LOC104878642,33.23006773,4.604043456,20.55024876,13.30633607
LOC104878703,10.31277964,36.83234764,34.84607398,13.30633607
LOC100250291,85.93983035,139.2723145,137.5973178,147.2013427
LOC104878711,30.93833893,12.6611195,24.12420507,35.76077818
LOC104878706,6.875186428,2.302021728,8.041401689,19.9595041
LOC100264305,1298.26437,1290.283178,2615.242527,2965.649651
LOC100854909,1294.826777,2353.817217,707.6433486,469.0483463
LOC104878696,6534.8647,9582.165442,10991.70262,1335.623483
LOC104878741,16.04210166,23.02021728,10.72186892,5.821522029
LOC100264332,1016.381727,1426.10246,465.5078089,443.2673202
LOC100259764,56.14735583,81.72177134,67.90516981,29.10761014
LOC100854224,174.1713895,194.520836,140.277785,137.2215907
LOC100261601,116.8781693,87.47682566,102.7512438,112.2722106
LOC100259773,1127.530574,1229.279603,1073.97387,946.4131527
LOC100266793,482.4089144,311.9239441,298.4253516,372.5774098
LOC100249626,357.5096942,357.9643787,289.4904608,289.4128094
LOC100264972,12.60450845,16.11415209,145.6387195,217.0596071
LOC100242759,349.4886434,247.4673357,373.478434,349.2913217
LOC100242688,727.6238969,803.405583,503.9278392,363.4293038
LOC100251277,1142.426811,1185.54119,992.666364,928.9485866
LOC100256429,1842.549963,1894.563882,1791.445598,1568.484364
LOC100247987,2760.387351,2618.549715,6235.660265,7889.825641
LOC100261516,287.6119656,239.4102597,129.5559161,251.1570932
LOC104877354,402.198406,462.7063673,268.940212,237.8507572
LOC109121985,74.4811863,48.34245628,48.24841013,29.93925615
LOC100249554,20.62555928,1.151010864,12.50884707,9.979752049
LOC104878006,37.81352535,33.37931505,48.24841013,25.78102613
LOC100264967,26.35488131,36.83234764,2.68046723,18.29621209
LOC100242682,929.2960322,916.2046477,888.1281421,833.3092961
LOC100251269,2069.431115,1442.216612,2642.047199,2262.908777
LOC100256496,5.729322023,16.11415209,20.55024876,5.821522029
LOC104878350,426.2615585,466.1593999,340.4193382,326.8368796
LOC100260902,40.10525416,28.7752716,206.3959767,348.4596757
LOC100243783,3344.778197,3232.038506,3315.737963,2795.16222
LOC104877293,8.021050832,2.302021728,198.354575,217.0596071
LOC100264937,0.0,2.302021728,63.43772443,42.41394621
LOC104877406,0.0,0.0,28.59165045,18.29621209
LOC104878310,1.145864405,3.453032592,197.4610859,150.5279267
LOC100233083,390.739762,227.9001511,602.2116376,770.1041998
LOC104878083,231.4646097,157.6884884,304.6797751,338.4799237
LOC100262714,2354.751352,1918.73511,1005.175211,1300.69435
LOC100263734,2417.773894,1887.657817,4674.734848,5537.099095
LOC104878084,9.166915237,0.0,19.65675968,32.43419416
LOC100246595,210.8390505,110.4970429,121.5145144,72.35320236
LOC100246508,1753.172539,1606.811166,4621.125504,5563.711768
LOC100854557,40.10525416,54.0975106,39.31351937,42.41394621
LOC100241473,22.91728809,27.62426073,33.95258491,61.5418043
LOC100854624,2118.703284,2117.85999,975.6900716,904.8308525
