ID,A1_A,A1_B,F1_A,F1_B
LOC100247174,462.8587024,478.2176181,574.6461883,533.7478065
LOC100232935,1693.552922,1225.209264,955.216619,893.5469282
LOC100252291,88.25695597,167.9837672,19.71081912,21.05694605
LOC100255146,413.8270602,461.7766536,943.0868842,791.9242755
LOC100260231,417.7495916,364.560516,492.7704781,449.5200223
LOC100267170,31.38025101,32.8819289,9.097301133,14.6483103
LOC100244767,2147.585929,1423.215662,1491.957386,1218.556313
LOC100258429,93.16012019,82.91964678,83.39192706,78.73466785
LOC100244854,159.8431536,190.8581525,286.5649857,246.2747169
LOC100265441,181.4170762,229.4586777,245.6271306,243.5281587
LOC100243137,3305.713318,3466.1842,4407.642399,5408.888577
LOC100248256,246.1388439,298.7966582,319.9217565,361.6301605
LOC100258522,132.385434,152.2576273,121.2973484,167.540049
LOC100249896,827.6541204,1020.05462,1631.449337,1598.496861
LOC109122512,2.941898532,28.59298165,13.6459517,23.80350423
LOC100246530,981.613477,1095.111197,988.5733898,1117.84918
LOC100255041,17.65139119,32.16710435,34.87298768,29.2966206
LOC100260142,2049.522644,2383.22502,1217.522135,1748.642042
LOC100261895,806.0801979,1015.050849,436.6704544,564.8754659
LOC100243047,438.3428813,579.7227029,661.070549,749.8103834
LOC100248166,4840.403719,6211.110439,7773.643818,8658.066905
LOC100253299,21.57392257,39.31534977,40.9378551,50.35356665
LOC100265343,763.9129856,966.4427797,1513.184422,1680.893607
LOC100258433,14.70949266,18.58543807,15.16216856,1.831038787
LOC100243051,404.0207318,529.684985,215.3027935,130.0037539
LOC100263578,2507.478182,3066.597282,1855.849431,2049.847922
LOC100854263,333.415167,263.7702557,30.32433711,21.05694605
LOC100251768,1658.250139,1408.919171,1165.970762,1138.906126
LOC100248167,939.4462647,1317.421629,1629.93312,1773.361065
LOC100244857,3619.515828,4565.584345,6580.381153,6470.891074
LOC100253302,1071.831699,1416.067416,844.5327885,740.6551894
LOC100249991,244.1775782,278.0667465,71.26219221,75.98810967
LOC100255141,281.4416263,258.0516594,153.1379024,164.7934908
LOC100260227,463.8393353,1494.698116,1564.735795,2269.572577
LOC100263583,1249.326243,990.7468141,1525.314157,1655.259064
LOC100258437,923.7561392,899.2492728,839.984138,970.4505572
LOC100263674,373.6211136,462.4914782,325.9866239,429.3785956
LOC100246533,211.8166943,314.5227981,192.5595407,261.8385466
LOC100241316,3697.966455,3089.471667,5781.33487,4792.744026
LOC100251677,119.637207,130.0980665,22.74325283,15.56382969
LOC100246634,1500.368252,934.9904999,87.94057762,62.25531877
LOC100261900,1433.685218,1568.325043,965.830137,1145.314761
LOC100251772,3038.000551,2616.972645,3488.814985,2999.241533
LOC100256904,759.9904542,942.8535699,870.3084751,1039.114512
LOC104877819,2.941898532,27.16333257,4.548650567,0.915519394
CHI1B,232.4099841,320.2413945,210.7541429,173.9486848
LOC100243861,22.55455541,41.45982339,7.581084278,5.493116362
LOC100853206,39.22531376,125.8091193,74.29462592,102.5381721
MIR403A,32.36088386,20.01508715,39.42163824,52.18460544
LOC100241464,3.922531376,23.58920986,24.25946969,20.14142666
LOC100249952,1126.747138,1055.081023,1764.87642,1942.732153
LOC100255097,23.53518826,9.292719036,33.35677082,14.6483103
LOC100249877,179.4558105,130.0980665,112.2000473,118.1020018
LOC109122687,402.0594661,311.6635,325.9866239,318.600749
LOC100255022,1656.288874,1088.677776,1457.084398,1256.092608
LOC100265325,1635.695584,1363.1704,964.3139201,1162.70963
LOC100267050,1135.572833,1267.383912,1830.073745,2020.551302
LOC100243032,1258.151939,1516.857676,1425.243844,1976.606371
LOC100248153,1275.80333,1764.901792,846.0490054,865.165827
NIN1,1086.541191,2779.952641,1760.327769,1983.015007
LOC100258599,42.1672123,74.34175229,56.10002366,27.46558181
LOC100244732,274.5771964,203.0101697,178.913589,120.84856
LOC100241487,671.7334982,1056.510672,1620.835819,1591.172706
LOC100263750,550.1350256,533.9739323,304.759588,332.3335399
LOC100249860,510.9097118,398.1572695,567.065104,409.2371689
LOC100246610,1576.857613,1639.092673,2477.498342,2736.487467
LOC100243195,530.5223687,533.2591077,564.0326703,506.2822247
LOC109122659,68.64429909,25.01885894,39.42163824,50.35356665
LOC100248321,159.8431536,207.299117,53.06758994,76.90362906
LOC100253439,164.7463178,675.5091914,342.6650094,216.9780963
LOC100251751,2507.478182,1468.964432,1528.34659,1616.807249
LOC100256882,1083.599293,1620.507235,1599.608783,1870.406121
LOC100261976,11448.88846,10087.60393,10451.28279,8591.23399
LOC100267147,973.7684142,971.4465515,2315.263138,2321.757182
LOC100246590,261.8289694,117.9460493,275.9514677,281.0644538
LOC100256859,573.6702138,274.4926238,439.7028881,474.2390459
LOC100261956,219.6617571,102.9347339,535.22455,505.3667053
LOC100267130,1766.119752,2370.358179,3890.612451,4652.669558
LOC100244839,1757.294057,1661.252234,3317.48248,3457.91675
LOC100249973,2197.598204,2077.994941,3737.474549,3413.971819
FCA,2877.176765,2472.578088,4078.623341,4931.902973
LOC100249955,1.961265688,45.74877064,39.42163824,69.57947391
LOC100260212,913.9498107,1583.336359,1839.171046,1939.070076
LOC100265427,1923.021007,1489.694344,2269.776633,2621.132024
LOC100243127,7046.827618,5533.456773,7596.246446,7474.300329
MIR403C,66.6830334,57.1859633,374.5055633,487.0563174
LOC109122694,50.01227505,72.9121032,400.2812499,346.9818502
LOC100263658,11036.04203,6865.174894,14645.13861,9966.344119
LOC100258488,1731.797603,1987.927049,2826.228219,2900.365439
LOC100241379,1119.882708,1455.382766,1385.822206,1463.91551
LOC100246503,17.65139119,128.6684174,141.0081676,143.7365448
LOC100241396,548.1737599,627.6159472,876.3733425,1040.945551
LOC100246523,2249.571744,2461.140895,3309.901396,3037.693348
LOC100251646,1352.292692,1331.003296,7.581084278,25.63454302
LOC100261865,178.4751776,240.8958704,4.548650567,6.408635755
LOC100251666,3917.628212,2343.909671,3366.001419,3015.720883
LOC100256793,1318.951175,1425.360135,1566.252012,2064.496233
LOC100261882,1174.798147,1110.122512,1400.984375,1477.648301
LOC100267071,7404.758606,9441.40254,7412.784207,7693.109464
LOC100255010,38.24468092,43.60429701,4.548650567,6.408635755
LOC100258583,1015.935627,1159.445406,1683.00071,1921.675207
LOC100263733,303.0155488,396.7276204,288.0812026,255.4299108
LOC100241472,323.6088386,410.3092867,4.548650567,3.662077574
LOC100853348,376.5630121,299.5114828,181.9460227,165.7090102
LOC100244755,2119.147576,1731.305039,2748.901159,2567.11638
LOC100251734,30.39961817,54.32666513,94.00544504,96.12953633
LOC100249882,1158.127389,1308.12891,617.1002602,573.1151404
LOC100255026,13955.386,11205.58951,16505.53669,15724.04559
LOC100261960,347.1440268,389.579375,269.8866003,220.6401739
LOC100267135,23.53518826,135.1018383,68.2297585,55.84668301
LOC100260130,5467.028106,5526.308528,9891.798766,11736.95863
LOC100265331,87.27632313,123.6646456,121.2973484,87.88986179
LOC100260200,2015.200495,914.2605882,8528.719813,7437.679554
LOC100232986,802.1576665,659.068227,454.8650567,205.9918636
LOC100248159,305.9574474,478.2176181,629.2299951,630.7928622
LOC100253286,888.4533568,509.6698979,535.22455,411.0682077
LOC100258605,2691.837157,2752.074484,5299.17791,4617.879821
LOC100263757,117.6759413,154.4021009,359.3433948,303.0369193
LOC100241492,2609.463998,3199.554646,6779.005561,7138.304712
LOC100246616,1676.882163,1516.857676,1128.065341,1178.27346
LOC100251756,20189.26899,9036.097025,8545.398198,6871.888568
LOC100256889,4202.99237,3607.719459,3126.439156,2785.009995
LOC100243111,3989.21441,3997.298834,3849.674596,4117.090713
LOC100261982,415.7883259,280.9260447,278.9839014,326.8404235
LOC100267152,9862.224513,8280.527485,17075.63423,15983.13757
LOC100244843,9.806328441,16.44096445,34.87298768,30.21213999
LOC100249978,49.03164221,21.44473624,48.51893938,24.71902363
LOC100255126,1404.266233,874.2304139,6073.964723,4377.098221
LOC100260215,20.59328973,8.577894495,95.5216619,65.91739634
LOC100265432,34.32214954,55.04148967,72.77840907,43.0294115
LOC104879209,222.6036556,222.3104323,376.0217802,516.352938
LOC100243131,667.8109668,742.7026983,1293.332978,1318.347927
LOC100251652,658.0046384,912.1161146,101.5865293,114.4399242
LOC100256774,407.9432632,471.0693727,39.42163824,18.31038787
LOC104879210,968.86525,545.4111249,56.10002366,73.24155149
LOC100249868,174.5526463,210.1584151,142.5243844,155.6382969
LOC109122691,14.70949266,20.7299117,74.29462592,82.39674542
LOC100260115,8.825695597,14.29649082,72.77840907,51.26908604
LOC100248248,2551.60666,4139.548918,4597.169506,4512.595091
LOC100855112,125.521004,166.5541181,291.1136363,304.8679581
LOC100253375,1226.771688,1125.133828,272.919034,184.9349175
LOC100248329,819.8090577,1002.184007,974.9274381,588.6789701
LOC100258513,6775.19232,8698.699842,745.9786929,629.8773428
LOC100263661,1900.466452,2098.010028,912.762547,1193.837289
LOC104879211,66.6830334,41.45982339,43.97028881,57.6777218
LOC100241400,3532.239505,4486.953645,5130.877839,5764.110102
LOC100258588,860.9956371,817.7592751,580.7110557,937.4918591
LOC100246525,15.69012551,21.44473624,86.42436077,51.26908604
LOC100261887,23.53518826,46.46359518,119.7811316,100.7071333
PR10.3,433.4397171,711.965243,1930.144057,1153.554436
PR10.2,65497.44829,54147.959,166454.8351,157005.1674
LOC100255029,11.76759413,25.01885894,109.1676136,76.90362906
PR10.4,5.883797065,5.71859633,33.35677082,7.324155149
PR10.8,19.61265688,37.88570068,25.77568654,7.324155149
LOC100263762,78.45062753,83.63447132,39.42163824,49.43804725
LOC100251740,1534.690401,1294.547244,1786.103456,2060.834155
LOC100256873,309.8799787,233.747625,148.5892518,104.3692109
LOC100243551,22.55455541,32.8819289,1.516216856,0.915519394
LOC100855314,32.36088386,70.76762958,21.22703598,33.87421756
LOC109122642,3.922531376,41.45982339,15.16216856,10.07071333
LOC100855355,170.6301149,330.248938,43.97028881,30.21213999
LOC100241496,166.7075835,273.7777993,104.618963,85.14330361
LOC100255113,1864.183037,1940.748629,1808.846709,1586.595109
LOC104879214,28.43835248,52.18219151,4.548650567,5.493116362
LOC109121385,1658.250139,1657.678111,617.1002602,740.6551894
LOC100246622,278.4997277,220.8807832,137.9757339,146.483103
LOC100265416,376.5630121,394.5831467,304.759588,437.6182701
LOC100256894,344.2021283,305.2300791,635.2948625,756.2190191
LOC100261987,272.6159307,477.5027935,1206.908617,1052.847303
LOC100267158,28899.24992,19966.47909,16602.57457,13903.99303
LOC100244847,312.8218773,162.2651709,189.5271069,187.6814757
LOC100249982,18499.6386,18871.36789,39027.42186,42817.011
LOC100255130,1777.887346,1864.262403,1810.362926,1904.280339
LOC100260219,1366.021552,1010.047077,946.1193179,715.0206464
LOC100265436,31.38025101,45.0339461,151.6216856,243.5281587
LOC104879215,23.53518826,40.74499885,21.22703598,35.70525635
LOC100243135,86.29569028,24.3040344,10.61351799,7.324155149
LOC100258517,2177.985547,2446.844405,3519.139322,3722.501854
LOC100241388,146.1142938,258.0516594,16.67838541,32.04317878
LOC100253381,16855.11732,15383.02413,6093.675543,4324.913615
LOC100248252,1265.016369,800.6034862,339.6325756,424.8009986
LOC100263668,2468.252869,1757.753547,1971.081912,1763.290352
LOC100246514,20.59328973,13.58166628,13.6459517,16.47934908
LOC100241405,302.034916,215.8770114,674.7165007,771.7828488
LOC100246529,121.5984727,170.1282408,128.8784327,100.7071333
LOC100251672,1859.279872,1366.029698,1125.032907,1181.020018
LOC100256778,108.8502457,141.5352592,154.6541193,112.6088854
LOC100256800,28627.61462,20232.39381,18851.12417,16983.80027
LOC104879217,127.4822697,46.46359518,186.4946732,73.24155149
LOC100244742,564.8445182,619.0380527,817.2408851,961.2953633
LOC100249871,65.70240056,30.73745527,9.097301133,5.493116362
LOC100261891,4733.514739,3950.120415,5528.126655,4723.164552
LOC100267077,2912.479547,1853.540035,2673.090316,2691.627017
LOC100260122,48.05100936,85.0641204,7.581084278,8.239674542
LOC100244762,4978.67295,3953.694537,7699.349193,7900.016847
LOC100258594,33.3415167,16.44096445,12.12973484,11.90175212
LOC100249888,675.6560296,451.0542855,207.7217092,251.7678332
LOC100251746,499.1421177,583.2968256,827.8544031,715.9361658
LOC100255033,253.9839066,269.488852,54.5838068,60.42427998
LOC100244834,2982.104479,3108.77193,1228.135653,1354.053183
LOC100260136,12561.90673,6304.037629,9207.984964,7236.265287
LOC100260209,43.14784514,39.31534977,24.25946969,26.55006241
LOC100248018,4696.25069,4600.610747,5285.531958,5932.565671
LOC100243044,3575.38735,2576.942471,843.0165717,668.3291573
LOC100258504,260.8483365,461.0618291,39.42163824,24.71902363
LOC100248164,2827.16449,1600.492148,1144.743726,1057.4249
LOC100253295,12274.58131,5989.514831,3135.536457,2981.846665
LOC100267066,1172.836882,1285.96935,1822.49266,1454.760316
LOC100251640,655.0627399,946.4276926,1507.119554,1573.777838
LOC100854647,1390.537373,1015.050849,1206.908617,1255.177089
LOC100853627,337.3376984,403.8758658,536.7407669,550.2271556
LOC100853705,758.0291885,490.3696353,463.9623578,596.0031252
LOC100242064,301.0542831,210.1584151,715.6543558,414.7302853
LOC100854284,1127.727771,722.6876112,1796.716974,1561.876085
LOC100257958,253.9839066,119.3756984,166.7838541,129.0882345
LOC100244860,1949.498094,1707.715829,2013.535984,2020.551302
LOC100853716,3759.746324,3082.323422,7838.841143,6252.081939
LOC104879270,10.78696129,127.9535929,25.77568654,63.17083816
LOC100252812,24.5158211,5.003771788,27.2919034,18.31038787
LOC100853907,73.54746331,147.96868,115.232481,132.7503121
LOC100854197,140.2304967,114.3719266,151.6216856,140.9899866
LOC104879272,122.5791055,227.3142041,139.4919507,201.4142666
LOC100256332,170.6301149,125.0942947,109.1676136,115.3554436
LOC100251180,3576.367983,2102.298976,2052.957622,2061.749674
LOC100246037,5983.821615,5738.611417,11289.75071,9283.366651
LOC100240944,3830.351889,4105.23734,26182.03266,22674.66882
LOC100263146,860.9956371,657.6385779,735.3651749,664.6670798
LOC100258011,1492.523189,2626.980189,2385.009114,3438.690842
LOC100263206,1816.132027,1659.822585,40.9378551,16.47934908
LOC100258064,658.9852712,275.9222729,97.03787876,129.0882345
LOC100252933,1441.530281,2158.770114,306.2758048,271.9092599
LOC100247823,1073.792964,1102.974267,923.376065,1175.526901
LOC100854837,2126.992639,2664.86589,3989.166547,3958.705858
LOC100252874,2989.949542,4737.142235,7170.18951,7271.055024
LOC100242630,143.1723952,187.2840298,274.4352509,335.0800981
LOC100242458,13715.13096,9592.230518,14361.60606,13400.45736
LOC100264913,10.78696129,12.1520172,30.32433711,37.53629514
LOC100244351,644.2757786,346.6899025,360.8596116,322.2628265
LOC100266683,335.3764327,463.9211272,517.0299477,560.2978689
LOC100264739,1250.306876,804.1776089,1015.865293,1072.07321
LOC100256169,458.936171,551.1297213,820.2733189,902.7021221
LOC100259564,73.54746331,172.2727144,28.80812026,19.22590727
LOC100245872,125.521004,351.6936743,19.71081912,27.46558181
LOC100240779,2120.128209,3054.445265,4016.45845,3728.91049
LOC100249334,1093.405621,1138.715494,500.3515623,394.5888586
METK2,24749.21172,25701.51638,41286.58498,35384.82456
LOC100263041,48.05100936,45.0339461,16.67838541,28.3811012
LOC100257907,554.0575569,480.3620917,221.3676609,249.0212751
LOC100252756,1604.315333,2405.384581,3422.101443,3543.975573
LOC100266523,2480.020463,2361.06546,3726.861031,3265.657677
LOC100261316,389.3112391,618.3232281,221.3676609,184.0193981
LOC100256225,792.351338,814.1851524,882.4382099,902.7021221
LOC100251065,1904.388983,1534.013465,2116.63873,1897.871703
LOC100245923,1788.674308,1779.198283,2419.882101,2737.402987
LOC100240830,1410.15003,1132.996898,1446.47088,1190.175212
LOC100247647,778.6224782,723.4024357,659.5543322,769.0362906
LOC104879226,254.9645395,208.728766,106.1351799,47.60700847
LOC100257955,1918.117843,1794.209598,818.757102,877.0675791
LOC100263094,354.0084567,293.7928864,309.3082385,340.5732144
CIPK19,1739.642665,1839.243545,2994.52829,2929.66206
LOC100252810,1840.647848,3416.861307,35543.15553,22498.8891
LOC100247698,613.8761604,709.8207694,817.2408851,1137.075087
LOC100254503,176.5139119,224.4549059,95.5216619,117.1864824
LOC100853208,383.4274421,472.4990217,175.8811552,213.3160187
LOC100249396,1093.405621,1691.989689,2080.249526,2553.383589
LOC100256278,1082.61866,1317.421629,1807.330492,1635.117637
LOC100242564,619.7599575,601.1674392,350.2460936,361.6301605
LOC100264852,653.1014742,908.5419919,1402.500591,1602.158939
LOC100853372,298.1123846,238.7513968,530.6758994,446.7734641
LOC100259669,9922.043117,8372.739851,7932.846588,7734.307837
LOC100254553,56.87670496,58.61561238,121.2973484,232.541926
LOC100242622,91.1988545,40.74499885,78.84327649,67.74843513
LOC100249448,656.0433727,444.6208646,609.5191759,592.3410477
LOC100244346,100.0245501,108.6533303,12.12973484,1.831038787
LOC104879229,157.8818879,208.0139415,104.618963,100.7071333
LOC100261472,138.269231,123.6646456,253.2082149,238.0350423
LOC100256165,79.43126037,125.8091193,148.5892518,140.9899866
LOC100251007,528.561103,672.6498933,189.5271069,174.8642042
LOC100244285,470.7037652,501.0920034,1122.000473,1071.157691
LOC100245866,728.6102032,734.1248038,507.9326466,511.775341
LOC100261418,2063.251504,1630.514778,976.443655,794.6708337
LOC100240773,58.83797065,213.0177133,13.6459517,16.47934908
LOC104879230,94.14075304,114.3719266,89.45679448,119.9330406
LOC100251175,82623.22028,37273.09605,66379.97394,51395.42772
LOC100256329,1655.308241,1908.581525,658.0381153,780.9380427
LOC100240940,2407.453632,3857.193224,3992.198981,4428.367307
LOC100247642,934.5431004,929.2719036,1182.649147,1127.004374
LOC100259617,245.158211,230.8883268,198.6244081,173.9486848
LOC100254500,643.2951457,746.276821,513.997514,557.5513107
LOC100249392,202.9909987,293.7928864,128.8784327,123.5951181
LOC100853751,300.0736503,380.2866559,15.16216856,13.7327909
LOC100244229,818.8284248,736.984102,953.7004021,1048.269706
LOC100266571,466.7812338,654.0644552,1076.513967,1213.063197
