ID,CO_A,CO_B,A1_A,A1_B
LOC100265491,239.0958027,158.9589683,261.8811378,301.2297105
MLO5,812.5025509,1107.483864,552.2514369,603.264848
LOC100248340,3109.303382,3989.660947,3260.913247,2517.764906
LOC100265526,736.3304367,1162.910347,687.0270852,429.2926088
LOC100257866,55.01319355,30.32769789,21.91473956,53.1581842
LOC100256349,1391.199029,1082.38508,982.8760693,1304.791794
LOC100252716,758.5473034,644.2021345,1177.917251,994.7023862
LOC100259312,6.347676179,11.50360955,82.18027335,135.3117416
LOC100268008,7681.746122,9363.93817,13266.08759,5978.684869
LOC100264484,2642.749182,2703.348243,1526.36161,1974.907086
LOC100262707,385.0923548,396.351638,234.4877133,152.2257093
LOC109122021,111.0843331,139.0890972,87.65895825,70.0721519
LOC100245691,524.7412308,646.2936999,991.6419651,456.6771279
LOC100247267,997.6431061,968.3947672,1116.555981,707.9703623
LOC100854028,459.1485769,406.8094648,344.0614111,410.767787
LOC100263856,41.25989516,38.69395938,29.58489841,33.8279354
LOC100267364,128.0114696,107.7156167,237.7749242,153.8365634
LOC100257087,3643.566127,3769.0008,3669.62314,3152.441409
LOC100243976,5.289730149,9.412044174,13.14884374,14.4976866
LOC100243424,189.3723393,377.5275496,321.0509346,283.5103157
LOC104878196,3.173838089,7.320478802,15.34031769,28.18994617
LOC100266824,30.68043486,18.82408835,29.58489841,32.21708134
LOC100853075,461.264469,340.9251556,532.5281713,789.3184927
LOC100256534,1094.974141,1159.772999,288.1788252,903.6891314
LOC100253556,74.05622209,39.73974207,46.02095308,64.43416267
LOC100248447,5567.969955,5271.79052,4670.031001,6407.977478
LOC100252003,1227.217395,1301.999444,744.0054081,884.3588826
LOC109122149,8.463568238,31.37348058,36.15932028,9.665124401
LOC104878398,195.7200155,268.7661503,140.2543332,154.6419904
LOC100257129,19077.94076,26114.23945,11116.25164,10019.5123
LOC100262463,74.05622209,88.89152831,748.388356,412.3786411
LOC100258853,191.4882314,161.0505336,278.3171924,392.2429653
LOC104878210,78.2880062,32.41926326,19.72326561,79.7372763
LOC109121425,26.44865074,16.73252298,0.0,20.13567583
LOC109121436,290.9351582,325.2384153,346.2528851,285.1211698
LOC109122046,13.75329839,8.366261488,5.47868489,18.52482177
LOC100261774,238.0378567,90.98309368,86.56322127,273.8451913
LOC100244779,138.5909299,102.4867032,723.1864055,380.9669868
LOC100246461,1481.124442,1642.9246,1701.679527,1480.374887
LOC100246843,15892.46526,21499.20046,28492.44864,19066.06873
LOC104878144,527.9150689,737.2767936,360.4974658,281.8994617
LOC100255380,1946.620695,2063.329239,604.8468119,824.7572822
LOC100855145,1592.208775,1466.187326,356.1145179,514.6678743
LOC100243354,1480.066496,1541.483679,1089.162556,974.5667104
LOC100265676,718.3453542,680.8045286,403.2312079,702.3323731
LOC100243036,1839.768146,1768.418522,690.3142962,857.7797905
LOC100260128,8.463568238,17.77830566,16.43605467,85.37526554
LOC100266159,1773.117546,1912.736533,1200.927728,1057.525695
LOC104878146,432.6999262,313.7348058,474.4541115,473.5910956
LOC109122028,26.44865074,6.274696116,5.47868489,17.71939473
LOC100254484,10.5794603,15.68674029,41.63800517,28.18994617
LOC104878147,658.0424305,766.5587088,584.0278093,290.759159
LOC100242494,567.059072,721.5900533,714.4205097,441.3740143
LOC100852702,121.6637934,85.75418025,99.712065,70.0721519
LOC100852731,122.7217395,97.25778979,115.0523827,115.9814928
LOC100252735,232.7481266,257.2625407,223.5303435,204.5784665
LOC100259703,601.9712909,569.9515638,1020.131127,909.3271207
LOC104878150,80.40389826,76.34213607,256.4024529,154.6419904
LOC100852467,35.97016501,24.05300178,129.2969634,102.2892332
LOC100246272,201.0097457,280.2697598,26.29768747,53.96361124
LOC100853798,1149.987334,818.8478431,5892.873468,5142.651608
LOC100264362,144.9386061,121.3107916,59.16979682,63.62873564
LOC100254004,28.5645428,13.59517492,59.16979682,158.6691256
LOC100247172,895.0223412,1148.269389,627.8572884,574.2694748
LOC100245497,612.5507512,726.8189667,688.1228222,677.3641351
LOC100247272,90.98335856,82.61683219,303.5191429,206.9947476
LOC100242136,78.2880062,56.47226504,9.861632803,29.80080023
LOC100242032,222.1686663,193.4697969,524.8580125,374.5235705
LOC100250510,174.5610949,176.7372739,350.635833,398.6863815
LOC104878068,20.10097457,15.68674029,8.765895825,14.4976866
LOC100853347,46.54962531,55.42648236,39.44653121,40.27135167
LOC100853615,34.91221898,7.320478802,13.14884374,37.85507057
LOC100853655,15.86919045,27.19034983,23.01047654,28.18994617
LOC100853690,13.75329839,7.320478802,9.861632803,12.0814055
LOC104878250,26.44865074,37.64817669,19.72326561,25.77366507
LOC104878331,115.3161172,119.2192262,121.6268046,126.4520442
LOC100853774,196.7779615,133.8601838,121.6268046,82.95898444
LOC100246274,81.46184429,86.79996293,26.29768747,37.04964354
LOC104877339,27.50659677,16.73252298,25.2019505,5.637989234
LOC100853235,57.12908561,49.15178624,48.21242703,30.60622727
LOC100257760,315.2679169,295.9565001,180.7966014,241.62811
LOC100264855,45.49167928,46.01443818,59.16979682,58.79617344
LOC100257658,3368.500159,3813.969456,3152.435286,2711.067394
LOC100852990,4667.657883,5770.628861,6124.07397,3983.642107
LOC100248935,1044.192731,1395.074103,1001.503598,774.8208061
LOC100262571,225.3425043,198.6987103,557.7301218,510.6407392
LOC100854196,21.1589206,10.45782686,195.0411821,132.0900335
LOC100254034,2177.252929,1965.025667,401.039734,1292.710389
LOC100259162,513.1038244,460.1443818,1141.757931,1481.180314
LOC100241307,9199.898675,11642.69864,13864.35998,10278.8598
LOC100852778,11661.73909,13836.75072,22011.16442,15042.9607
LOC100852861,2322.191535,2652.104892,2327.345341,1539.976488
LOC100852834,55.01319355,49.15178624,87.65895825,70.0721519
LOC104878446,19.04302854,10.45782686,23.01047654,18.52482177
LOC100253832,373.4549485,254.1251927,51.49963797,244.0443911
LOC104877394,11.63740633,12.54939223,8.765895825,11.27597847
LOC100267148,9237.984732,10919.01702,1881.380391,1802.545701
LOC100248155,686.6069733,934.9297212,465.6882157,397.8809545
LOC100245919,811.4446048,545.8985621,196.1369191,584.7400262
LOC100853371,13.75329839,16.73252298,81.08453638,39.46592464
LOC100244172,22.21686663,11.50360955,30.68063539,14.4976866
LOC100852446,120.6058474,52.2891343,37.25505725,362.442165
LOC100253188,112.1422792,140.1348799,1047.524551,811.0650226
LOC100253272,484.5392816,344.0625037,441.5820022,508.2244581
LOC100248144,1784.754952,1915.873881,1135.183509,1513.397396
LOC100242843,715.1715161,756.1008819,910.5574288,926.2410884
LOC100267381,6313.821906,7257.731841,4912.188873,3895.85056
LOC100854739,311.0361328,327.3299807,410.9013668,468.7585334
LOC100247853,355.469866,234.2553217,108.4779608,338.279354
LOC104878476,213.705098,127.5854877,29.58489841,130.4791794
LOC100852871,1240.970693,938.0670693,529.2409604,529.1655609
LOC100245696,4068.860431,3685.338185,3435.135426,3483.471919
LOC100258601,1007.16462,906.6935887,654.1549759,637.8982104
LOC100854362,30.68043486,9.412044174,106.2864869,149.0040012
LOC100854247,1293.867994,1538.346331,1002.599335,1646.292856
LOC100244841,1073.81522,1135.719997,1411.309228,1519.840812
LOC100265735,193.6041235,109.807182,21.91473956,83.76441147
LOC104878465,192.5461774,109.807182,55.88258588,196.5241961
LOC100855038,232.7481266,116.0818781,112.8609087,273.0397643
LOC100853492,1743.495057,1622.008946,736.3352493,966.5124401
LOC100256691,46.54962531,23.00721909,33.96784632,133.7008875
LOC100260987,429.5260881,209.1565372,95.32911709,379.3561327
LOC100255908,293.0510503,173.5999259,167.6477576,432.5143169
LOC100245960,1422.93741,1884.5004,3105.318596,1465.071774
LOC109122198,12.69535236,10.45782686,14.24458071,12.0814055
LOC100264881,2492.520846,2254.707471,1780.572589,1926.581464
LOC100854039,74.05622209,40.78552475,54.7868489,304.4514186
LOC104878506,442.2214405,209.1565372,36.15932028,340.6956351
LOC100265502,5722.430075,5729.843336,1905.486605,2272.109661
LOC104878525,134.3591458,99.34935517,10.95736978,107.9272225
LOC104878526,1401.778489,1878.225704,1656.754311,951.2093264
LOC104878461,20.10097457,15.68674029,2.191473956,33.8279354
LOC100256458,8.463568238,16.73252298,23.01047654,45.9093409
LOC104878462,475.0177674,711.1322264,410.9013668,198.9404772
LOC100855363,32.79632692,26.14456715,84.37174731,66.85044377
LOC104878570,150.2283362,138.0433145,64.64848171,148.1985741
LOC100853094,260.2547233,338.8335902,357.2102548,302.8405645
LOC100261676,596.6815608,262.4914542,121.6268046,485.6725011
LOC104878557,74.05622209,65.88430922,18.62752863,49.13104904
LOC100261609,439.0476024,282.3613252,8.765895825,169.945104
LOC100854305,342.7745137,306.414327,81.08453638,258.5420777
LOC100854341,536.3786371,729.9563148,509.5176948,298.8134294
LOC100852896,51.83935546,44.9686555,134.7756483,74.09928707
LOC100855238,2058.762974,2537.068796,2845.628932,1618.908337
LOC100852649,113.2002252,56.47226504,12.05310676,74.9047141
LOC100243438,122.7217395,150.5927068,495.2731141,306.8676997
LOC104878515,35.97016501,39.73974207,33.96784632,36.2442165
LOC104878618,89.92541253,113.9903128,224.6260805,148.1985741
LOC100853787,3.173838089,15.68674029,0.0,19.3302488
LOC100853039,12.69535236,14.6409576,7.670158846,68.46129784
LOC100854109,473.9598213,473.7395567,204.9028149,384.994122
LOC100247491,39.1440031,24.05300178,43.82947912,48.325622
LOC100242847,134.3591458,55.42648236,8.765895825,56.37989234
LOC100267732,49.7234634,30.32769789,172.0307056,153.0311363
LOC100852732,58.18703164,29.28191521,60.26553379,93.42953587
LOC100242139,2889.250607,4146.52835,378.0292574,386.604976
LOC100248249,340.6586216,181.9661874,279.4129294,427.6817547
LOC100853336,111.0843331,214.3854506,156.6903879,54.76903827
LOC100264315,112.1422792,74.2505707,1082.588134,630.6493671
LOC104878694,289.8772122,165.2336644,58.07405984,256.9312236
LOC100854016,7.405622209,9.412044174,4.382947912,21.7465299
LOC104878720,2255.540936,2290.264082,1309.405689,2390.507435
LOC109122280,34.91221898,31.37348058,17.53179165,16.9139677
LOC100249655,113.2002252,71.11322264,61.36127077,124.8411902
LOC100854531,170.3293108,129.6770531,363.7846767,650.785043
LOC100854373,175.6190409,138.0433145,133.6799113,181.2210825
LOC104878729,9.521514268,28.23613252,16.43605467,20.13567583
LOC100852694,1018.802027,1220.428395,421.8587366,564.6043504
LOC100253807,241.2116948,211.2481026,432.8161063,370.4964354
LOC100853587,10.5794603,6.274696116,89.8504322,48.325622
LOC100853740,4158.785843,4382.875237,3766.047994,4052.908832
LOC100853626,289.8772122,184.0577527,110.6694348,649.9796159
LOC100264340,235.9219646,222.7517121,155.5946509,395.4646734
LOC100853521,17.98508251,15.68674029,6.574421868,103.0946603
LOC100264431,8905.789679,10265.40285,8836.022991,8658.340609
LOC104878333,1519.210499,2258.890602,3587.442866,1672.871948
LOC100245386,1249.434261,1351.15123,1040.950129,826.3681362
LOC100253894,4333.346938,4803.279877,4926.433453,2404.199695
LOC100248802,24782.38575,27592.97617,12400.45538,7893.184927
LOC100257414,4263.5225,4245.877705,2125.729737,2390.507435
LOC100260773,19.04302854,10.45782686,56.97832286,30.60622727
LOC104878053,65.59265385,57.51804773,42.73374214,37.85507057
LOC100263199,64.53470782,7.320478802,10.95736978,45.9093409
LOC100247817,75.11416811,59.6096131,71.22290357,148.1985741
LOC100242679,372.3970025,286.544456,52.59537495,314.92197
LOC100264733,655.9265385,552.1732582,977.3973844,972.9558563
LOC100265481,2695.646484,2305.950823,5365.823982,2828.659741
LOC100855254,400.9615453,474.7853394,391.1781012,343.9173433
LOC100245423,820.9661191,743.5514897,796.6007831,441.3740143
LOC100266010,4309.014179,4758.311221,2721.810654,2613.610723
LOC100260804,79.34595223,67.97587459,683.7398743,849.7255202
LOC100255733,561.7693418,472.6937741,1172.438567,1122.765285
LOC100262581,62.41881576,41.83130744,70.1271666,89.4024007
LOC104878105,37.02811104,26.14456715,31.77637236,29.80080023
LOC100241407,224.2845583,135.9517492,42.73374214,180.4156555
LOC104878102,1451.501953,1257.030789,1253.523103,988.25897
LOC100255913,814.6184429,470.6022087,536.9111193,1498.094282
LOC100242284,79.34595223,39.73974207,231.2005024,212.6327368
LOC100247421,1303.389509,1136.76578,1310.501426,1335.398021
LOC100260994,5134.212083,5655.592766,2538.822578,2363.928343
LOC104878402,107.910495,224.8432775,207.0942889,135.3117416
LOC104878403,270.8341836,325.2384153,164.3605467,335.8630729
LOC100263804,1033.613271,588.7756522,131.4884374,438.1523062
LOC100250126,22.21686663,7.320478802,4.382947912,7.2488433
LOC100255292,376.6287866,397.3974207,138.0628592,167.5288229
LOC100852513,27.50659677,10.45782686,17.53179165,29.80080023
LOC100852668,132.2432537,96.21200711,19.72326561,46.71476794
LOC100852703,58.18703164,84.70839756,38.35079423,41.0767787
LOC100249354,312.0940788,244.7131485,344.0614111,450.2337117
LOC100244192,554.3637196,591.9130002,384.6036793,408.3515059
LOC100853145,270.8341836,209.1565372,204.9028149,298.0080023
LOC104878375,12.69535236,7.320478802,10.95736978,28.9953732
LOC100853189,1230.391233,1262.259702,1033.27997,795.761909
LOC104878376,14.81124442,13.59517492,308.9978278,281.8994617
LOC100250103,990.2374839,1041.599555,3094.361226,1752.609225
LOC100853304,199.9517996,246.8047139,179.7008644,128.0628983
LOC100244969,1221.927664,1106.438082,533.6239083,811.0650226
LOC100258475,4642.267179,4479.087244,5535.663213,14336.60119
LOC104878281,87.80952047,50.19756893,48.21242703,52.35275717
LOC104878221,178.792879,206.0191891,212.5729737,165.9179689
LOC100241255,1338.301728,957.9369403,168.7434946,697.4998109
LOC100853489,281.4136439,297.0022828,238.8706612,192.497061
LOC100253962,4416.924674,4339.998147,1766.328009,2159.349876
LOC100266043,196.7779615,149.5469241,211.4772368,318.9491052
LOC100853295,1324.548429,1141.994693,1794.81717,1593.134672
LOC100246436,19719.05605,25803.64199,7597.840206,6013.318231
LOC104878316,556.4796117,669.300919,360.4974658,294.7862942
LOC100242100,622.0722655,516.6166469,264.0726117,293.1754401
LOC100267839,4663.426099,6383.457515,428.4331584,629.0385131
LOC100245245,3289.154207,4438.301719,333.1040413,892.413153
LOC109122134,6.347676179,9.412044174,46.02095308,26.5790921
LOC100256657,92.04130459,92.02887636,104.0950129,91.8186818
LOC104878427,17.98508251,30.32769789,23.01047654,10.47055143
LOC100252523,1209.232312,788.5201452,1016.843916,1793.686003
LOC104878418,15.86919045,3.137348058,31.77637236,120.814055
LOC100855280,570.2329101,617.0117847,761.5371998,601.6539939
LOC104878419,477.1336594,611.7828713,558.8258588,440.5685873
LOC100264704,151.2862823,94.12044174,46.02095308,98.26209807
LOC100246072,235.9219646,126.539705,119.4353306,355.9987488
LOC100245758,5570.085847,5937.954091,3478.964905,3750.873694
LOC100261134,2189.948282,2214.967729,1840.838123,2045.784665
LOC100253628,458.0906309,645.2479172,673.8782415,520.3058636
LOC100253528,1275.882912,1466.187326,402.1354709,479.2290849
LOC100258674,266.6023995,308.5058924,356.1145179,292.3700131
LOC100852642,1786.870844,2181.502683,9539.486131,9057.832417
LOC104878408,12.69535236,10.45782686,24.10621352,45.9093409
LOC109122157,4.231784119,7.320478802,20.81900258,71.68300597
LOC100246521,989.1795379,871.1369774,837.1430512,845.698385
LOC100263752,10327.66914,11601.91312,6986.418972,4842.227325
LOC100258505,17341.85132,20354.06842,5778.916822,6066.476415
LOC100248174,3507.091089,3927.959768,2993.553424,3034.043635
LOC100243059,1736.089435,2169.999073,1379.532855,1376.4748
LOC104878439,216.8789361,102.4867032,20.81900258,91.01325477
LOC100262292,1651.453752,2217.059294,2352.547292,1428.827557
LOC100260626,10980.42184,15702.42703,17869.27864,19326.22167
LOC100247003,50.78140943,23.00721909,300.231932,536.4144042
LOC100265608,35303.65901,38585.19798,25987.59391,28373.58353
LOC100854130,917.2392078,1174.413956,850.291895,641.1199186
LOC109122190,28.5645428,9.412044174,7.670158846,24.162811
LOC100853349,61.36086973,57.51804773,53.69111193,35.43878947
LOC100853988,749.0257891,757.1466646,857.9620538,710.3866434
LOC104878487,37.02811104,32.41926326,19.72326561,69.26672487
LOC104878502,22.21686663,9.412044174,17.53179165,61.21245454
LOC100266654,5582.781199,4749.94496,4345.692855,5278.768777
LOC104878481,251.7911551,94.12044174,26.29768747,229.5467045
LOC100261286,211.589206,272.949281,66.83995566,57.18531937
GCAT,10578.40235,6370.908123,2508.141943,8581.019614
LOC104878547,107.910495,65.88430922,70.1271666,55.5744653
LOC100241399,61.36086973,26.14456715,23.01047654,103.9000873
LOC100263660,499.3505261,529.1660391,906.1744809,725.6897571
LOC100260733,9359.648526,8524.174673,5896.160679,8393.355115
LOC109122218,2.11589206,33.46504595,30.68063539,2.4162811
LOC109121455,302.5725645,343.016721,185.1795493,200.5513313
LOC100854166,332.1950534,482.1058182,133.6799113,144.171439
LOC100854040,9.521514268,3.137348058,4.382947912,34.63336244
LOC100854002,614.6666433,523.9371257,422.9544735,660.4501674
LOC100852599,637.941456,675.5756151,539.1025932,467.1476794
LOC100852644,25.39070471,18.82408835,3.287210934,4.8325622
LOC100251454,7.405622209,20.91565372,38.35079423,64.43416267
LOC100246310,917.2392078,953.7538096,185.1795493,451.0391387
LOC104878606,214.763044,231.1179736,271.7427706,354.3878947
LOC104878607,84.63568238,42.87709012,1.095736978,55.5744653
LOC100852416,509.9299864,602.3708271,669.4952936,475.2019497
LOC100855281,192.5461774,154.7758375,221.3388696,235.9901208
LOC104878609,40.20194913,39.73974207,46.02095308,62.01788157
LOC100852862,29.62248883,13.59517492,47.11669006,38.6604976
LOC100852540,48.66551737,87.84574562,31.77637236,41.88220574
LOC100855257,47.60757134,17.77830566,14.24458071,52.35275717
LOC104878587,9.521514268,13.59517492,21.91473956,11.27597847
LOC104878545,135.4170918,162.0963163,35.0635833,49.93647607
LOC104878546,147.0544981,132.8144011,48.21242703,157.8636985
LOC100245152,94.15719665,145.3637933,13.14884374,130.4791794
LOC104878628,169.2713648,90.98309368,31.77637236,108.7326495
